NumeroLegislatura;org:member;org:role;sen:CodigoMandato;sen:UfParlamentar;sen:finishDate;sen:startDate;org:role;resource_uri;org:postIn
54;64c39b8a-65d1-41cb-ad5e-73718e9b8429;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;441;MG;2015-01-31;2011-02-01;a0b28af0-0ab5-4da6-8dc2-a01ea66713c5;ce64a842-897f-49e6-b060-b708ff07e3ae;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;64c39b8a-65d1-41cb-ad5e-73718e9b8429;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;441;MG;2019-01-31;2015-02-01;7d8d3458-9f72-47ad-8a4b-e2575d9c920f;c0a4cb96-fba2-4c47-9b3d-b1c6cf9e3a4a;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;2e839b46-2985-45f1-8ee2-579028dc3583;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;490;AP;2015-01-31;2011-02-01;92d44e22-85f9-4f4a-905e-6f0e6af8472e;b36666a1-5158-48c6-a140-8c62f75d369b;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;2e839b46-2985-45f1-8ee2-579028dc3583;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;490;AP;2019-01-31;2015-02-01;83e6ca00-ce7f-41e3-9acc-b045339f9615;215d22e3-41f8-4761-9673-4a96061d5a3c;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;e893c8c5-8204-4c2e-8a80-db4af33a6d00;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;477;RO;2015-01-31;2011-02-01;d9249746-7c8a-447a-893e-e8324eb48f3d;39dc282c-987c-4064-b577-c460c453b413;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;e893c8c5-8204-4c2e-8a80-db4af33a6d00;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;477;RO;2019-01-31;2015-02-01;b95c0655-cad0-43c6-9624-a1eaddf51de0;73783013-5d3c-4e76-a093-d57eb25177cc;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;903bab70-79f6-49d4-a465-7434d3a5236b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;510;RN;2019-01-31;2015-02-01;dbfbc1ad-7951-4f77-885b-c894fcca6b18;c2141732-68f8-4c53-a085-4a6adaf4da0f;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;903bab70-79f6-49d4-a465-7434d3a5236b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;510;RN;2023-01-31;2019-02-01;e2d0f3fc-28a4-4833-aaae-a92c790d291a;f27dd9a0-1368-41c3-bbfa-0a25b3ef2f36;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;15fd8a0b-6a6f-41da-9320-c8fcb7401ea4;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;491;PA;2015-01-31;2011-02-01;c3f2a5c6-6f1b-4be6-b951-b014e9ff1965;876326f0-80d8-44c5-abb6-4a1616681b88;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;15fd8a0b-6a6f-41da-9320-c8fcb7401ea4;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;491;PA;2019-01-31;2015-02-01;3b5dfbe2-9d9f-48eb-ab33-35d87139fc5f;aeb2674d-bc5b-4db3-a0de-ff33e7d53551;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;fdbec3a4-6ea1-4743-8806-d17e16eb68fd;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;470;DF;2015-01-31;2011-02-01;e81802a1-b0bb-4db9-b5d5-0f6e9750b42b;55fb742e-8cec-4cf5-ae19-0b7aa548cba7;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;fdbec3a4-6ea1-4743-8806-d17e16eb68fd;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;470;DF;2019-01-31;2015-02-01;4206af1f-8959-4922-a1f9-c473fa8e0e10;871a7ca7-55e2-4f60-98bb-a061eefc4853;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;2471027a-8d8d-4150-b5f5-7548dd39049b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;459;GO;2015-01-31;2011-02-01;97b68971-3bcb-44e1-a631-4a7f8109c52f;2160deab-d14a-485c-8a08-cf14f44b8075;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;2471027a-8d8d-4150-b5f5-7548dd39049b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;459;GO;2019-01-31;2015-02-01;dacd279d-4950-4d6a-ae18-17a3b87f1e24;19b57d4e-6e2c-40fd-b587-f5d5595ee6b1;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;d112789e-af4c-45e9-bdd7-12f8b50e1ced;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;448;PE;2015-01-31;2011-02-01;f6681a42-0466-4100-b531-bd57c99383f4;4ea51e3c-47d7-4a05-9aa9-032c95df0444;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;d112789e-af4c-45e9-bdd7-12f8b50e1ced;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;448;PE;2019-01-31;2015-02-01;c173fe49-196c-4b21-a33b-c62a2af2e83e;f4f1fdd7-8d2b-4b97-93d7-f7a71993c94e;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;8742ecd6-8801-4b45-b126-9d6ffb1b6945;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;439;PR;2015-01-31;2011-02-01;b894b222-e9d2-4dc8-b23d-7192524cc4d5;49a7049f-107f-4bf1-b0d6-3db5639aa199;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;8742ecd6-8801-4b45-b126-9d6ffb1b6945;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;439;PR;2019-01-31;2015-02-01;aa83da0e-45e7-4dde-8d56-8e6034d9f3b9;4ebbe295-9d3d-41c2-a951-14a291d1e21a;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;2a73a6c1-2d43-4cc2-8c68-5d28be3f5d29;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;515;RO;2019-01-31;2015-02-01;90f726fa-320d-4dc1-a559-5e76cc885787;731af228-09d7-457d-988e-c6a7fbcd4893;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;2a73a6c1-2d43-4cc2-8c68-5d28be3f5d29;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;515;RO;2023-01-31;2019-02-01;a99654fd-1b96-4634-98ee-9cc646e54fe3;483990db-46c0-4073-bd77-35fffa5ea809;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;044dfb05-2187-418f-93b6-03fdced1ccf4;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;500;AC;2019-01-31;2015-02-01;31ebf33a-1911-4b97-ab1b-577b1ed00114;ca665139-8f1c-4828-94d8-251abfadf086;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;044dfb05-2187-418f-93b6-03fdced1ccf4;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;500;AC;2023-01-31;2019-02-01;86348b46-17a3-466e-9445-714b1baf4265;4b65c062-41cf-4c8c-bb9f-63bce6348161;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;9d34938a-1ddb-4cc5-8aa3-7a92026bb9e2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;446;MS;2015-01-31;2011-02-01;1f99b49a-a07b-40f1-b827-79d51854c7e4;afacc60f-ce9d-4d79-9289-210ab55a775f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;9d34938a-1ddb-4cc5-8aa3-7a92026bb9e2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;446;MS;2019-01-31;2015-02-01;c337b5e0-321b-404a-9da8-a76f0e3f432f;4f5c420b-f79a-4be9-a90b-40c34bc85071;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;bfaebb8c-7001-4891-8dae-2baebdf2c3f0;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;464;AP;2015-01-31;2011-02-01;80fba4d3-dd6b-42c1-95ba-b93b9afe8de1;fbfe8ec5-0a87-4341-b4aa-3a956778df43;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;bfaebb8c-7001-4891-8dae-2baebdf2c3f0;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;464;AP;2019-01-31;2015-02-01;313bba58-ce41-4301-a5ba-f85b7f5e1411;b683b01a-06e9-4106-826c-3db5312de4c9;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;731d1acb-76a3-462d-92e0-916fd88825d9;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;449;RS;2015-01-31;2011-02-01;333dec12-614d-4ba1-b5a8-e31927f0a01f;9be0f3e0-a972-4523-816e-4668de273f81;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;731d1acb-76a3-462d-92e0-916fd88825d9;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;449;RS;2019-01-31;2015-02-01;6efa4671-26b9-4a45-b8a5-9961e4165b92;5825e96d-6f69-44bb-bff1-1ad67a99d6bf;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;a8779d4d-8fd1-4968-9f47-f94268ae3d0d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;476;RN;2015-01-31;2011-02-01;d9db157c-c414-4e80-9088-11128ce8b244;367ddb67-3de9-4b35-beb2-80d9696b1db8;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;a8779d4d-8fd1-4968-9f47-f94268ae3d0d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;476;RN;2019-01-31;2015-02-01;ee36e5ce-6913-4e97-ac61-237b2bd5d57f;01bff530-9041-49d7-8b7e-0f7265ee305d;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;fabc30fb-f72a-4fa2-9d9e-e9c989a18b20;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;464;AP;2015-01-31;2011-02-01;4b6db117-e3a5-4800-af05-3e9d2bbc0d6c;2e7323c5-13a9-4bdb-95b1-91dd4c63191f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;fabc30fb-f72a-4fa2-9d9e-e9c989a18b20;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;464;AP;2019-01-31;2015-02-01;bb07c6bc-3adc-4e06-b5c4-ce5516bee848;309794ce-accf-4b71-8c51-06901671dbfa;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;b6ab955e-56a9-4f12-bb33-1fcfad14ebc2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;484;AC;2015-01-31;2011-02-01;c45e04f9-b941-45cd-91d3-38339773b0ab;e75d8912-22fa-492c-8756-3c1e522ac900;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;b6ab955e-56a9-4f12-bb33-1fcfad14ebc2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;484;AC;2019-01-31;2015-02-01;80238959-2be0-4aba-bf4f-20078b718737;6af985aa-93bc-46be-ab9e-cdf92db6269e;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;969be6fb-f09a-4735-8d1a-ce460ca78a44;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;491;PA;2015-01-31;2011-02-01;a6f0af20-1921-42cc-93d9-93b73e87048d;96f7660e-1656-42b1-8d12-a4aacd8c73ff;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;969be6fb-f09a-4735-8d1a-ce460ca78a44;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;491;PA;2019-01-31;2015-02-01;90cb59f2-32e3-4afb-a46b-f3252ed81864;ccb119fb-39fb-44b5-badc-e2ef951ceac4;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;a472089d-cb04-4332-a463-0e5891e9dc8f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;510;RN;2019-01-31;2015-02-01;d1477a74-d766-4e43-9fff-0648175fae3c;0be59676-f226-4c72-8aba-076e1f8bba5d;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;a472089d-cb04-4332-a463-0e5891e9dc8f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;510;RN;2023-01-31;2019-02-01;00441d80-e549-4225-8efa-38a0ac543061;62b41dfa-3068-4456-abe7-d83487811a25;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;b3612600-4027-4431-9a83-e4241a75d5f3;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;482;PA;2015-01-31;2011-02-01;919c9ef6-d635-46a3-86c3-dea236bb55f2;8015bc78-60d7-40c9-854a-24591829b3de;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;b3612600-4027-4431-9a83-e4241a75d5f3;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;482;PA;2019-01-31;2015-02-01;c6fc438b-96fe-477d-8ba8-0091ead8380b;8b3f1d83-70c3-447f-a6fb-69f18e0d68b4;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;79242066-3f52-40f3-871d-c44944e4d96e;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;469;AL;2015-01-31;2011-02-01;a2d89208-77bd-4ea9-a3eb-cb84245d1499;556d8d5b-9798-43d4-a004-8043d806c489;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;79242066-3f52-40f3-871d-c44944e4d96e;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;469;AL;2019-01-31;2015-02-01;ff9d13be-0940-4c6a-8b66-ed09436def02;05f73194-59a8-4ec5-aab7-4513bd6c3849;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;ae453ad6-3734-49d8-a595-f423cf4289a7;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;437;AM;2015-01-31;2011-02-01;c62ed7b8-6996-4c1d-a6b7-c946c411cd88;6b0ecd1f-e9dc-4343-afc2-c2b8220d5f2f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;ae453ad6-3734-49d8-a595-f423cf4289a7;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;437;AM;2019-01-31;2015-02-01;8af8b555-bf40-4093-93ed-701eaa42e913;69848293-06c7-4ecc-b6b0-d74a4628d353;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;5bc12883-ed16-4284-8193-d7fb143bf815;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;472;GO;2015-01-31;2011-02-01;8d0a01a7-5257-4274-a17c-e04bf22bda8d;ab7c1353-6854-450c-a971-a645bbd73ab9;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;5bc12883-ed16-4284-8193-d7fb143bf815;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;472;GO;2019-01-31;2015-02-01;4ae17fb7-2077-4ff5-bdfa-758f2ca5ae85;c89d4b36-70dd-4983-9b9a-5b0d51a389af;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;8c11b7d5-83f4-4a24-a161-939637c4a033;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;467;PR;2015-01-31;2011-02-01;d4d2c349-af26-467a-9828-e1ff1457b8eb;e9811154-d319-4748-8897-0f123a4748ef;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;8c11b7d5-83f4-4a24-a161-939637c4a033;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;467;PR;2019-01-31;2015-02-01;ad645383-5e7d-4bbb-b39b-7e7e76424c70;1b74449e-f073-4eae-96d7-847a5c8d6d6d;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;a84c8c2d-fbac-4939-8bf7-ecfdf86c252b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;487;PA;2015-01-31;2011-02-01;7cdf3001-0d31-45da-b62d-d4663cfcf3d6;eadcea6a-ea38-497e-8830-5f4d46c71ac3;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;a84c8c2d-fbac-4939-8bf7-ecfdf86c252b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;487;PA;2019-01-31;2015-02-01;632d8d0a-9621-49cb-bfa9-aeb5f6ce08e4;09c2ff3c-db95-42fe-bef9-86f4eabe3971;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;bd5af03f-18c9-4c1d-8791-b028bcc8e28f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;512;CE;2019-01-31;2015-02-01;5dbdbebd-c4b7-48a5-bebf-3b5fc7880c18;8871aa68-d7de-49f6-ba28-ab00c10beb37;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;bd5af03f-18c9-4c1d-8791-b028bcc8e28f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;512;CE;2023-01-31;2019-02-01;802d6810-3de1-498e-8a7d-dbb02f932b29;e86608f1-92f8-4026-9b48-13bb1e6ff3d5;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;ee0b34a4-fcfb-4125-b639-bcccbc9f429d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;491;PA;2015-01-31;2011-02-01;dceadad6-51e3-4d5d-96f0-3cb37af3be59;353c8ea3-11f0-40e8-8e78-08e31f5fae4d;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;ee0b34a4-fcfb-4125-b639-bcccbc9f429d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;491;PA;2019-01-31;2015-02-01;771a7099-5752-42cc-bf9e-aa2f757e7904;d980d6d7-a918-4651-8e17-8a531959a3d7;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;1a2d5bee-3a0d-427f-99b0-ef4d409d89a2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;442;AC;2015-01-31;2011-02-01;05ae58d6-d26c-47c7-8d11-2078eac7ecf3;e29881cf-a980-41db-89b6-0439824398be;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;1a2d5bee-3a0d-427f-99b0-ef4d409d89a2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;442;AC;2019-01-31;2015-02-01;ddc4e8b2-e519-4d2e-9c3e-386f3a32a13b;4569d1d9-2ebc-4f99-957d-098f76e58202;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;85c147ec-1971-4285-bef3-c8e0fd9fe263;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;511;AL;2019-01-31;2015-02-01;3e03191d-87b1-4a85-8454-3d2b67f09f6f;bd14a814-2033-4e8e-8e41-d7e94e863c27;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;85c147ec-1971-4285-bef3-c8e0fd9fe263;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;511;AL;2023-01-31;2019-02-01;26750468-abe1-4559-a58b-45adcabdc0ff;ed1110b9-fc0c-4b91-9d20-ee929cb3d2d4;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;bb7aae40-3619-41df-afe8-bbdea1744260;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;519;PE;2019-01-31;2015-02-01;730f34d6-20ed-4b34-bc61-9c711a3603d1;6bc387b7-4444-468e-887a-78d24800469b;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;bb7aae40-3619-41df-afe8-bbdea1744260;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;519;PE;2023-01-31;2019-02-01;f46eefa2-e3d1-4816-9844-7e0dd8165f3b;ecbda1ac-45c7-4f9b-a961-45999cc2251a;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;00f3caaa-3e29-40a1-a479-8d6ff582af76;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;502;DF;2019-01-31;2015-02-01;0c875a5d-409d-4280-b35f-c379aa26c809;fc3704da-0d65-4508-b7ef-000971045adb;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;00f3caaa-3e29-40a1-a479-8d6ff582af76;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;502;DF;2023-01-31;2019-02-01;d59190d6-8f98-45c8-a38f-3b5ec3d41cb0;d449d33d-f070-4c00-88ee-fa2cd61ffc95;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;c25cc8d1-68b1-4471-b37a-ff7187574ab8;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;483;ES;2015-01-31;2011-02-01;81a9224c-c3b3-479b-961c-155d72af4595;7f9839e2-24ca-4eec-a93a-30fccb69ef51;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;c25cc8d1-68b1-4471-b37a-ff7187574ab8;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;483;ES;2019-01-31;2015-02-01;1347fc2e-f019-406a-9160-83a0db8e5dc3;f624d4e9-b653-4c8f-bfc3-42660be1986b;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;aef469d0-9c30-4a67-8729-4a3d0a4eee69;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;435;MG;2015-01-31;2011-02-01;f48fb6f0-21a2-469d-9d1a-b6a69cad5f5a;f81d61b2-44c8-498d-9ae1-5d114f7b8f2e;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;aef469d0-9c30-4a67-8729-4a3d0a4eee69;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;435;MG;2019-01-31;2015-02-01;063cdcc5-4d9b-438f-a1a1-c0ed25a592e4;b95d9a51-358c-48e0-a3c6-411757f43feb;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;9fdc072f-17be-4812-87f5-52ada4743c56;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;519;PE;2019-01-31;2015-02-01;476841f3-c445-45fc-a0e7-85d84dc159ed;d8d9cbea-528a-42df-9e83-fcca9920e357;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;9fdc072f-17be-4812-87f5-52ada4743c56;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;519;PE;2023-01-31;2019-02-01;1a6bccbd-9549-4dac-92c6-5acc2c972126;5f44f9c5-ac0a-477c-97f0-7af9501ff465;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;c85bf7cf-7dfe-4459-9c32-764a957e5ac9;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;450;CE;2015-01-31;2011-02-01;9f669422-fab8-4456-8214-cd693c7dd6e5;3889a514-1259-4d72-9b19-6d116fed66e0;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;c85bf7cf-7dfe-4459-9c32-764a957e5ac9;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;450;CE;2019-01-31;2015-02-01;ac3ddc58-a576-40ef-8d67-f1d5fb6f4d8f;e14a4e4f-756e-4156-8df3-13a6b56fd52f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;6a8fa67f-e57e-4598-ad06-acac1b5bd524;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;496;PI;2019-01-31;2015-02-01;fb788c1c-25b5-4153-ad3a-d7338bd6f6af;f82af847-fd40-401f-af21-ac71623e5e5d;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;6a8fa67f-e57e-4598-ad06-acac1b5bd524;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;496;PI;2023-01-31;2019-02-01;e8b03e5e-06bc-48af-acfd-0019c29d20d9;b0f2930e-2f81-4058-8bbf-85d53a54a03f;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;03095b04-8eb3-4949-a805-7e07714562a6;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;436;RJ;2015-01-31;2011-02-01;e76a5589-5a2f-4020-ae9a-5634bb5c89cf;0930ecaf-5b79-406c-9180-82fde9acca9e;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;03095b04-8eb3-4949-a805-7e07714562a6;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;436;RJ;2019-01-31;2015-02-01;b06d0049-98be-4c4a-a23d-dd5fcc2f40d3;d75a5647-84f2-4f14-81d7-c6ee27c0e53c;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;8a421783-f64e-4cd3-899f-5f7c9f66b67d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;504;GO;2019-01-31;2015-02-01;c8c484bc-643c-4cf8-8dea-46fefc0033bc;3f1591ee-2427-45f8-92d8-a6743894cd63;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;8a421783-f64e-4cd3-899f-5f7c9f66b67d;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;504;GO;2023-01-31;2019-02-01;11e31f1d-1fa9-4d8a-93fa-7c36369b15da;9202afea-a3d3-470f-a7ac-333936f2373c;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;111ff5b1-cae7-4027-af0f-bff0712942fd;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;441;MG;2015-01-31;2011-02-01;0dcad176-702f-4145-bc95-4149c049e331;e515c353-5279-4489-b84e-ace3be0bf216;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;111ff5b1-cae7-4027-af0f-bff0712942fd;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;441;MG;2019-01-31;2015-02-01;c1729ace-76bd-4ff5-9512-c3780eca9a6a;5899c88b-ad84-4cb7-8b6c-eb6f4de9aab0;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;f8c1d74d-3fdb-4eb4-a2f3-db6ee9d136a9;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;474;SE;2015-01-31;2011-02-01;656af1be-e987-4380-bccf-c05e70d60803;66d12795-0fa0-4e1f-b6b3-2219ab57ec8f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;f8c1d74d-3fdb-4eb4-a2f3-db6ee9d136a9;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;474;SE;2019-01-31;2015-02-01;7993b810-36ab-4c0f-8422-65cece98e96e;48839227-5e01-4bfd-9ef1-5dac4bfd33df;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;f3d7cfad-396a-44cc-a97f-b65b2699b240;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;482;PA;2015-01-31;2011-02-01;820369ad-3768-4a5f-baa9-367b10abd326;a19f90f7-96f4-4443-a8e9-5b0fe0f8510b;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;f3d7cfad-396a-44cc-a97f-b65b2699b240;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;482;PA;2019-01-31;2015-02-01;bedbbf9e-2476-4939-9bd0-1a2552dc7233;b833b7e3-a8ac-4055-89d8-62897d50d787;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;15aa3075-606c-4f6d-8338-cec805a559e2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;480;RJ;2015-01-31;2011-02-01;e0f151b9-4d33-491d-88ef-b31868e08aa8;65ffbdc9-9a41-4bf1-ac62-e86ff7f4313f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;15aa3075-606c-4f6d-8338-cec805a559e2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;480;RJ;2019-01-31;2015-02-01;7a0cbdf2-c149-412f-847e-02f5b0249eae;64eaf61f-c146-4950-b1a1-246a00932969;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;9d6718be-563d-4566-91a7-98c21eb57881;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;478;SE;2015-01-31;2011-02-01;3959a180-537c-422d-8197-17c0606cee24;c51922b6-fe9c-45dd-bd9a-9691af8ef765;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;9d6718be-563d-4566-91a7-98c21eb57881;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;478;SE;2019-01-31;2015-02-01;5834b451-bc50-44fc-bbf6-637b31fc3196;4ccaf630-effc-4765-bfcd-a563c980bd0f;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;ec38a10a-bd5a-4ec2-8b19-40a4e557f28a;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;473;AM;2015-01-31;2011-02-01;79e50567-a4c3-47a1-a5a8-4ef848b1e505;4dcd3f69-3816-4b7b-b7fd-649b39e69639;81311052-e5b6-46fe-87ba-83865fa0ffb0
