cam:finishDate;cam:siglaUFRepresentacao;cam:startDate;org:member;org:role;slnp:resource_uri
2011-02-13;PE;2011-02-01;2b40942b-3b80-4a24-8a1a-d5cbfe5aa454;22a2ecf6-5f03-4da9-bc89-48319d152403;7719b794-4ef3-45c8-b44f-5c42ba373a86
2015-01-30;CE;2011-02-01;a9696d6a-ffe9-4b97-8b95-ddf9ae9fe99a;22a2ecf6-5f03-4da9-bc89-48319d152403;cda88546-cecc-4859-91cc-f7a237a205e2
2015-01-30;BA;2011-02-01;0eb8c2cc-e4f8-4f7d-9561-1dd90b1a2a93;22a2ecf6-5f03-4da9-bc89-48319d152403;06f5b52b-a966-4507-a09d-8e3d47f7e8e8
2011-08-11;RJ;2011-02-01;fb3328fc-34ad-4be7-9e38-d8dad95efdaa;22a2ecf6-5f03-4da9-bc89-48319d152403;22de04a7-42e7-40d4-8d61-de4446732f3c
2015-01-30;SC;2011-02-01;a32fffb2-16c5-4129-bc6c-8efa14b81a69;22a2ecf6-5f03-4da9-bc89-48319d152403;79cf8748-4351-4156-be8e-78c00c76113f
2015-01-30;PB;2011-02-01;7dcee648-a707-4d67-9e1f-296740e35928;22a2ecf6-5f03-4da9-bc89-48319d152403;8d78f450-217b-4a68-8ce7-239db7a707d2
2012-05-30;MA;2011-02-01;4ee57548-262b-4423-a5d1-1ed96d6c9646;22a2ecf6-5f03-4da9-bc89-48319d152403;5ef9e28c-94dc-4e3f-9a99-6d672c37abf5
2015-01-30;PA;2011-02-01;ac4aa477-bccc-4ed0-b8c4-ef784a29400b;22a2ecf6-5f03-4da9-bc89-48319d152403;566459f4-a46a-4785-bc0f-e9c66e4c42d1
2015-01-30;AP;2011-02-01;43fc450d-a966-48ab-ad59-8f7f9d3e9e03;22a2ecf6-5f03-4da9-bc89-48319d152403;6ed8ac26-fa47-4b94-952c-a5bf28116b7f
2013-06-11;PR;2011-02-01;bbf97839-8344-4ac6-ac2f-4d3646525f11;22a2ecf6-5f03-4da9-bc89-48319d152403;9ec0eb18-ebcf-4fad-93ec-7b921fd8f0ec
2015-01-30;TO;2011-02-01;00405852-db17-4ddd-865f-824bb0bc0db1;22a2ecf6-5f03-4da9-bc89-48319d152403;32718010-3fa4-4d21-b895-1515eb664699
2011-02-01;PR;2011-02-01;5bd4730c-dee9-4cba-a328-d51b353c3396;22a2ecf6-5f03-4da9-bc89-48319d152403;a7a95af2-a140-47e3-b404-0909720abe84
2014-12-29;ES;2011-02-01;1e4c26e2-994f-4729-8c3f-1b31c5cb98df;22a2ecf6-5f03-4da9-bc89-48319d152403;922a70bc-75bf-4939-b9ce-9efe682475af
2015-01-30;BA;2011-02-01;11aebeff-15cf-43df-937f-7ae458d35823;22a2ecf6-5f03-4da9-bc89-48319d152403;0f2a0302-4641-4272-bab4-805e4b40defc
2015-01-30;SC;2011-02-01;61c8e684-0edd-4da0-8b33-b2a4c602d2de;22a2ecf6-5f03-4da9-bc89-48319d152403;e355f30d-5673-47f2-994f-4e7706adafbc
2015-01-30;AP;2011-02-01;3207a7e5-671e-4795-85c8-008bf54b591e;22a2ecf6-5f03-4da9-bc89-48319d152403;18dff2ec-7ced-469a-8340-b26bf438caab
2015-01-30;SP;2011-02-01;212358e1-6fda-43e6-9d0c-2506b0d55fb7;22a2ecf6-5f03-4da9-bc89-48319d152403;e763ab31-e054-4089-a3af-2b7a5f8b45a6
2012-12-31;AL;2011-02-01;6a36c85b-1721-4cbc-92d8-91876f169890;22a2ecf6-5f03-4da9-bc89-48319d152403;66aa0cf1-fe19-464a-93c6-52d735f37f5c
2014-10-28;AM;2011-02-01;21149f6e-daaa-472d-a544-7ef34385f809;22a2ecf6-5f03-4da9-bc89-48319d152403;ba21ee85-8aa5-4188-981d-92bdeeb3a523
2015-01-30;SP;2011-02-01;d730ecf0-90ba-4b94-9d4f-c93bc188821c;22a2ecf6-5f03-4da9-bc89-48319d152403;1d27f529-177a-4ec5-903a-84654f57d5a2
2015-01-30;PE;2011-02-01;09f73aca-0ff4-4193-a43e-1fbb3b6bcfaf;22a2ecf6-5f03-4da9-bc89-48319d152403;0cb4f8f7-58d1-4dd1-9134-104a1bd24d46
2011-02-02;MG;2011-02-01;d7d4ab34-6820-4ce4-a46d-9a82f18ab48a;22a2ecf6-5f03-4da9-bc89-48319d152403;ea3002bb-a968-4323-84b8-e97b4c912edf
2011-10-03;MA;2011-02-01;15385a6d-ee58-4a59-bc96-2c16909ba02a;22a2ecf6-5f03-4da9-bc89-48319d152403;2e7dafec-2026-44f7-b9a2-e1e1cb973afa
2014-04-23;GO;2011-02-01;941973e8-802d-4ed0-a20c-3f46364598f8;22a2ecf6-5f03-4da9-bc89-48319d152403;c89fd16e-f945-44b4-888d-d8c7595aee8f
2014-07-22;GO;2011-02-01;941973e8-802d-4ed0-a20c-3f46364598f8;22a2ecf6-5f03-4da9-bc89-48319d152403;cb360593-d3ad-43df-87bb-c49289490c5e
2012-07-02;MT;2011-02-01;f53926c2-e360-4ca2-a705-1caf3f3d027c;22a2ecf6-5f03-4da9-bc89-48319d152403;fcc5b612-aa35-4567-b1d2-6c3cae5c6858
2015-01-30;CE;2011-02-01;7eb2619b-1bf0-4c47-8dfc-abe58334e719;22a2ecf6-5f03-4da9-bc89-48319d152403;ef220f2a-4661-44a1-a219-65f873874734
2012-12-17;MG;2011-02-01;b9626b41-f3a1-40a1-9050-9bc7f425e714;22a2ecf6-5f03-4da9-bc89-48319d152403;3af81ef8-d446-4c6e-9190-fafcff084002
2015-01-30;RO;2011-02-01;74c8aace-c682-4a90-a7b6-3f08776b4f42;22a2ecf6-5f03-4da9-bc89-48319d152403;289f52bf-b37d-4424-9f8b-ab7066f7e207
2015-01-30;SP;2011-02-01;77d5388c-35af-42ff-abc2-6c726112d580;22a2ecf6-5f03-4da9-bc89-48319d152403;ae472d13-9500-4a51-b1d1-8afdbe0e0d58
2015-01-30;PE;2011-02-01;9851fae3-ab0d-4029-a3ed-a13a4664c09b;22a2ecf6-5f03-4da9-bc89-48319d152403;76668500-90bf-47f3-9fed-827f3d3f28b2
2015-01-30;RS;2011-02-01;1803ce82-a88e-4dad-a699-85460228ae9b;22a2ecf6-5f03-4da9-bc89-48319d152403;26173f1a-7297-4727-85c7-d4ad50236757
2011-02-02;MG;2011-02-01;e828c834-d16f-4a4c-b7bf-6c4898121ae4;22a2ecf6-5f03-4da9-bc89-48319d152403;4dc889cb-0f0b-42fd-b92e-73f326be80fb
2015-01-30;MS;2011-02-01;9d1f1940-8d72-480c-9e61-d0395e2db06f;22a2ecf6-5f03-4da9-bc89-48319d152403;d410f115-fa01-4d87-9b3f-5950ed4635b0
2015-01-30;ES;2011-02-01;e10c3f07-88d4-4f7f-b75d-16f7a2bbdb8f;22a2ecf6-5f03-4da9-bc89-48319d152403;4db90fe8-2493-4166-b9bd-af85c8cf866d
2015-01-30;SP;2011-02-01;fa8aba5f-1096-4a1c-b478-2974452d16f6;22a2ecf6-5f03-4da9-bc89-48319d152403;6a21d7d4-eb48-40e0-a945-c37a2a786a5b
2015-01-30;PA;2011-02-01;3638b603-89ec-4591-ae46-28f14b9a6d08;22a2ecf6-5f03-4da9-bc89-48319d152403;fe630d7e-87c9-4fea-b577-371073df06b6
2011-02-03;RS;2011-02-01;a2997a40-8c53-4684-9d96-131a76c72ab1;22a2ecf6-5f03-4da9-bc89-48319d152403;ec7c2138-f114-4d82-b713-32fbd4a6294a
2011-02-07;RN;2011-02-01;6ff49cd0-922a-48cc-92d8-22b6f0f2995e;22a2ecf6-5f03-4da9-bc89-48319d152403;f60ba846-4feb-4f59-90c1-04433bf0312e
2015-01-25;MG;2011-02-01;cbb0d9df-848f-4576-928e-9fe27e12a6b2;22a2ecf6-5f03-4da9-bc89-48319d152403;3f28d940-6086-421d-bb6c-b937559d590a
2013-01-16;RR;2011-02-01;488cc931-6b1f-42f0-b6be-d4ab1bf0ee0d;22a2ecf6-5f03-4da9-bc89-48319d152403;97d44825-012b-4135-81db-36a7d6572c1b
2015-01-30;RJ;2011-02-01;e18bcc05-836b-42e4-8b82-fc3d33f1b9b5;22a2ecf6-5f03-4da9-bc89-48319d152403;69ba73ca-eb64-4161-8b19-489154c968c0
2015-01-30;RJ;2011-02-01;a9b4e951-49ae-4fa6-a00b-d759437ca970;22a2ecf6-5f03-4da9-bc89-48319d152403;17892e6b-4511-46b6-8e14-b8136bdb81bf
2015-01-30;SP;2011-02-01;f705c000-2fc9-4364-88b9-4e3c4b501961;22a2ecf6-5f03-4da9-bc89-48319d152403;2f614844-b36d-4e74-a60e-db2f4c05ed1d
2011-02-02;PI;2011-02-01;02abbaa2-6f76-4bc4-b246-86945b148431;22a2ecf6-5f03-4da9-bc89-48319d152403;84f58cc7-db5f-4d9d-bd2e-bbf49bcb8559
2015-01-30;RS;2011-02-01;8a8bcc84-4e71-4120-af2e-62a95f45dc47;22a2ecf6-5f03-4da9-bc89-48319d152403;354fe22d-d1ee-4c24-8f73-0a7174c5727c
2015-01-30;AM;2011-02-01;3c05ec96-e12a-4ad8-b4b0-4612733a4933;22a2ecf6-5f03-4da9-bc89-48319d152403;93084a22-5c58-4f91-ae6f-85fdac0b19d9
2015-01-30;PR;2011-02-01;a6ba0ce2-270d-4995-87b5-b0102ea5d8d0;22a2ecf6-5f03-4da9-bc89-48319d152403;6d46fd7c-ca1d-41db-83aa-92575ea13534
2015-01-30;PI;2011-02-01;b8066a39-0be6-4c35-8623-8317c838c7e0;22a2ecf6-5f03-4da9-bc89-48319d152403;8d37c3e0-409e-48a1-98f3-0e884ddf26c4
2011-02-02;PA;2011-02-01;13053b74-b1c1-4ce6-9d96-09218c087a43;22a2ecf6-5f03-4da9-bc89-48319d152403;62c6bf09-9d6f-4ef5-b232-7dbbdc00f852
2013-12-10;AL;2011-02-01;f7abcf44-e736-4930-995c-1515d4b50db7;22a2ecf6-5f03-4da9-bc89-48319d152403;2f4cfd63-1a81-44d2-82d6-16ad3947fea5
2015-01-30;RJ;2011-02-01;5331f3e6-47e9-44af-99bb-b00ae893eac6;22a2ecf6-5f03-4da9-bc89-48319d152403;9f418cc3-051b-4adb-852b-d202bb150033
2015-01-30;PA;2011-02-01;7b29657a-3bed-4960-bd81-ccb87763129d;22a2ecf6-5f03-4da9-bc89-48319d152403;43091ccb-3bab-40c3-84c7-130eda462560
2015-01-30;CE;2011-02-01;72ca7404-b0c8-4ead-adea-74f01cfc2d69;22a2ecf6-5f03-4da9-bc89-48319d152403;f3ee40da-c505-4cb5-b20d-aa99f35db225
2014-12-31;CE;2011-02-01;e87d8b69-33e1-4884-a198-ba5ea722a693;22a2ecf6-5f03-4da9-bc89-48319d152403;d38eb24c-78a3-45c6-9b0b-fed387db6541
2011-02-28;GO;2011-02-01;dfe69822-c40e-4d59-88b3-026cf2c8060f;22a2ecf6-5f03-4da9-bc89-48319d152403;4af091aa-8ffd-4936-96c2-855416c8b059
2012-07-04;PB;2011-02-01;72b49700-3b74-4ebf-ba95-1c06cc64f68d;22a2ecf6-5f03-4da9-bc89-48319d152403;dda9b07c-8ee4-4dc1-ad7c-ffe4e00e83c2
2014-11-12;MG;2011-02-01;6309d526-9eac-4ad2-b49e-c85314de9720;22a2ecf6-5f03-4da9-bc89-48319d152403;a699f489-0c58-49ac-a134-e254793d8f20
2015-01-30;CE;2011-02-01;86a23a33-e6c2-4370-be11-b7dc6e0b34ce;22a2ecf6-5f03-4da9-bc89-48319d152403;ebeb3e40-4197-4bfd-8cab-a6ba67cb7a61
2014-05-07;MG;2011-02-01;f0da9d25-b140-4046-b455-5858f42c60c3;22a2ecf6-5f03-4da9-bc89-48319d152403;ef6a6ac6-c328-4b62-9be6-cb74ecd61e1a
2015-01-30;BA;2011-02-01;17249966-3e3b-44ae-b762-98afdf0f3923;22a2ecf6-5f03-4da9-bc89-48319d152403;5347aad6-53ee-4afe-aac3-a73202f90a80
2015-01-30;SP;2011-02-01;3fcee704-32a6-4495-a657-6605b58c62d4;22a2ecf6-5f03-4da9-bc89-48319d152403;fcc8676e-36fa-4ff1-9014-59dfb3e5aa86
2015-01-30;BA;2011-02-01;b6650f19-83fb-41a0-8de6-2e004f12afde;22a2ecf6-5f03-4da9-bc89-48319d152403;1e005465-8ed4-4d7b-a138-d9db5e7d5c40
2013-03-15;MG;2011-02-01;23786329-dd2e-4747-b353-f60a5ec857db;22a2ecf6-5f03-4da9-bc89-48319d152403;c0788a2e-50cb-4aa4-a3fa-67762867d969
2015-01-30;CE;2011-02-01;a0f8213e-98ec-47fc-92d5-5fee75911b4b;22a2ecf6-5f03-4da9-bc89-48319d152403;a2beeebc-a433-4f90-96b5-d50a454e6917
2015-01-30;SP;2011-02-01;4f35978f-3933-4e0d-94ac-7931234f84ca;22a2ecf6-5f03-4da9-bc89-48319d152403;42b2d0ea-eea6-4821-9044-34956f0f639b
2015-01-30;RJ;2011-02-01;b3ca1293-e36c-4f37-bb39-95ef9aeef4e0;22a2ecf6-5f03-4da9-bc89-48319d152403;97051cb2-feb3-4e16-8b8d-5c083cac2b88
2012-12-30;BA;2011-02-01;f3ddd187-797e-45d7-ab80-2ef114517544;22a2ecf6-5f03-4da9-bc89-48319d152403;107c1a30-4a4b-4334-a1e6-6e06f4fdf57d
2015-01-30;TO;2011-02-01;917a6103-39cc-4822-a856-451388f3053a;22a2ecf6-5f03-4da9-bc89-48319d152403;52d7d7a1-6f01-44f4-b711-579752f17e67
2015-01-30;BA;2011-02-01;47b68861-0c98-45e2-b06f-5681144fadde;22a2ecf6-5f03-4da9-bc89-48319d152403;f0644174-c54d-4069-ba71-f7d62eccdec0
2015-01-30;PR;2011-02-01;c99e1d28-6d96-45bc-902f-e6f0f9fbefb1;22a2ecf6-5f03-4da9-bc89-48319d152403;ec9b80b4-814a-42d1-a805-8a0b41fffd9f
2015-01-30;CE;2011-02-01;952e6a22-088d-4001-9889-d7959e0cec76;22a2ecf6-5f03-4da9-bc89-48319d152403;991e1000-5ce3-48f1-9c09-04641fffa9ac
2015-01-30;RJ;2011-02-01;9974ee3e-fcf3-4143-84ee-460f64009e30;22a2ecf6-5f03-4da9-bc89-48319d152403;648da03c-2b21-484f-884f-45716cb6da95
2015-01-30;SP;2011-02-01;c4eaea4b-3c64-427b-84da-53f3a6c3b4a2;22a2ecf6-5f03-4da9-bc89-48319d152403;638850a1-fbf3-4c11-a733-ab4a7a7f3d22
2015-01-30;PE;2011-02-01;711afd49-880b-4834-a948-e0ada6776522;22a2ecf6-5f03-4da9-bc89-48319d152403;8b270a92-f354-49ea-9ba0-a74abc6411d5
2015-01-30;PR;2011-02-01;746325b4-da23-44c3-99ad-40fe14c2cbd6;22a2ecf6-5f03-4da9-bc89-48319d152403;17256df5-6b88-4bde-8662-d11bbcf8cc15
2015-01-30;SE;2011-02-01;5c1c18e8-3f95-4a1c-84b0-9a76ff51e16b;22a2ecf6-5f03-4da9-bc89-48319d152403;15f3569f-3423-4e0b-bc2a-10b610336d3d
2015-01-30;CE;2011-02-01;f553b0ba-1f42-46f8-9b4c-628869802e59;22a2ecf6-5f03-4da9-bc89-48319d152403;4bf83dd9-5379-4f22-b8f5-c7492c1045c9
2014-12-10;PR;2011-02-01;f481ecdc-c7f5-4833-aee6-aaf3e431e434;22a2ecf6-5f03-4da9-bc89-48319d152403;60faa106-914a-49ac-acf7-8002834eb0c4
2015-01-30;SE;2011-02-01;23b70eb3-b711-4704-8630-094d3aa47fc4;22a2ecf6-5f03-4da9-bc89-48319d152403;8faa9a50-4b9d-41f9-996c-8ca676b64858
2015-01-30;RJ;2011-02-01;dce99ac0-650e-4186-9c7f-82d03a4ffefd;22a2ecf6-5f03-4da9-bc89-48319d152403;1fe81cfa-77ff-483a-9265-c59c68b6c55a
2015-01-30;SP;2011-02-01;6ee93230-fdd0-4d6f-a06a-9d8d2ce9c960;22a2ecf6-5f03-4da9-bc89-48319d152403;99367afe-00f6-4c6a-96ce-c0139d7206a2
2015-01-30;BA;2011-02-01;fee9b6e2-843c-49d7-961e-86743eeae3a8;22a2ecf6-5f03-4da9-bc89-48319d152403;334b02a2-d80f-4dfc-8967-dd81a6876ded
2011-02-02;MG;2011-02-01;1ce1b1c9-2f34-4156-9768-443d4b5e3c8e;22a2ecf6-5f03-4da9-bc89-48319d152403;1b70cd9a-6d38-4207-999c-ad740091e6b7
2015-01-30;RS;2011-02-01;7f0b7f2e-be5b-4167-923b-d4c9f5641b8b;22a2ecf6-5f03-4da9-bc89-48319d152403;838f446c-3879-4023-85ca-9b1da5db9c0a
2015-01-30;BA;2011-02-01;524c5a7d-491d-4b41-81df-204700cb5fc2;22a2ecf6-5f03-4da9-bc89-48319d152403;29209843-7fd6-413f-89e7-799e39793d8c
2011-10-19;PE;2011-02-01;a3274a0e-b46c-4059-bc8d-dfab40e7ece5;22a2ecf6-5f03-4da9-bc89-48319d152403;8b8c9465-fadf-4809-9845-7391a8b41197
2015-01-30;RJ;2011-02-01;beeb370a-16fa-4a27-9ace-0ae390a45454;22a2ecf6-5f03-4da9-bc89-48319d152403;b94d72c6-f4c9-4193-b822-a1076513fce5
2015-01-30;PR;2011-02-01;672f74de-46eb-463a-bef3-1643613566a3;22a2ecf6-5f03-4da9-bc89-48319d152403;1a7c5629-bd33-42da-beda-5324c219309d
2015-01-30;SP;2011-02-01;5f72b6b3-84f9-4080-8b89-830e1e932431;22a2ecf6-5f03-4da9-bc89-48319d152403;9beecd61-be3c-4cdc-a947-4a124a5e0282
2011-02-02;RJ;2011-02-01;5764527a-6e52-4494-b92c-0515568f1c7d;22a2ecf6-5f03-4da9-bc89-48319d152403;130cccbd-7748-49d7-b576-e253584b9581
2015-01-30;RJ;2011-02-01;41e21606-721e-4314-b301-6ed913ac91d0;22a2ecf6-5f03-4da9-bc89-48319d152403;a3f12abc-480d-4d58-9a8d-3d476c16f48d
2015-01-30;PR;2011-02-01;852ebcc8-5ff8-425e-9e80-e3cee687793f;22a2ecf6-5f03-4da9-bc89-48319d152403;e4d4fd11-3925-4feb-aece-370b480aa849
2011-10-25;MT;2011-02-02;9cf4115d-004e-46c1-b15f-ca6cb9f6d8d5;22a2ecf6-5f03-4da9-bc89-48319d152403;ac2a6200-99d3-4ffe-a3bf-6cf5d0e79ed9
2011-11-15;MT;2011-02-02;6a5fb118-c3e2-417a-9c16-5c5a5168dbd6;22a2ecf6-5f03-4da9-bc89-48319d152403;354545f5-62ca-4e1a-9736-925960e75e65
2011-08-31;PA;2011-02-02;448993ff-8f12-4f34-b562-8a717b16bd99;22a2ecf6-5f03-4da9-bc89-48319d152403;2270ada2-20d6-4e49-b575-7bb5691dd10d
2011-12-11;PA;2011-02-02;b94529bc-b061-4126-a475-d754e649f3ba;22a2ecf6-5f03-4da9-bc89-48319d152403;b4568238-ed9a-4408-ab80-ae9b610bbdc8
2014-03-31;BA;2011-02-03;36fc7e70-36c2-4ef9-a659-00b1f6f8d699;22a2ecf6-5f03-4da9-bc89-48319d152403;e7680139-efe7-4b93-a906-194c1e7c53ec
2012-11-21;RJ;2011-02-03;afdc2d31-4b50-485a-9997-25117bfadc3b;22a2ecf6-5f03-4da9-bc89-48319d152403;ba608c49-dc48-418c-851e-4be4a299737e
2015-01-30;SP;2011-02-03;038956cb-6b92-40ae-874d-c02f94078399;22a2ecf6-5f03-4da9-bc89-48319d152403;0ea82597-a174-4767-89bf-213939922281
2012-03-13;BA;2011-02-03;913fbd90-dcce-4ae5-b2ce-3742b648e5ee;22a2ecf6-5f03-4da9-bc89-48319d152403;234e70e7-c43f-46f3-9e26-1d15177553a8
2014-04-02;PI;2011-02-03;72044d9b-bd25-4448-b67f-558538815564;22a2ecf6-5f03-4da9-bc89-48319d152403;171643b2-4d82-4bf1-9b07-d0e76d127cb9
2011-08-28;PA;2011-02-03;d53181e7-50d8-48ef-b3b8-abb193453df3;22a2ecf6-5f03-4da9-bc89-48319d152403;916abd13-fc37-4936-a604-dc475a27544a
2014-04-01;RS;2011-02-03;4715e5d4-74ad-4be6-8b7c-3a01a475df72;22a2ecf6-5f03-4da9-bc89-48319d152403;1908037a-737b-4c33-a1a0-e2df26fc0e3d
2012-03-14;BA;2011-02-03;021e2c53-4dad-4e1b-9542-1c8f81146ee4;22a2ecf6-5f03-4da9-bc89-48319d152403;0cb8adc0-0197-44f5-8b2e-c10e3a6f30ba
2012-06-13;RJ;2011-02-03;e169c549-965d-45ee-9931-46a449bcc2ee;22a2ecf6-5f03-4da9-bc89-48319d152403;c1034b63-35a4-46c0-96a1-feaf4be86f01
2015-01-30;MA;2011-02-03;66732c1d-cd81-4020-a73c-f0bed550bf88;22a2ecf6-5f03-4da9-bc89-48319d152403;7331f534-e246-4dbf-9906-cf1010e41205
2015-01-30;MG;2011-02-04;ea744740-db19-42fe-8587-d3aac551db96;22a2ecf6-5f03-4da9-bc89-48319d152403;5176497a-fb9d-48aa-92a4-9432f270210c
2012-11-21;RS;2011-02-04;7d396bdc-b8e6-40ef-9919-38de579de81e;22a2ecf6-5f03-4da9-bc89-48319d152403;b6f26ad7-8eb2-4f7c-ba95-7c21921ac6dd
2012-12-31;PR;2011-02-04;116c7776-8c4f-46ba-beea-c03df52c2e22;22a2ecf6-5f03-4da9-bc89-48319d152403;d2cc731c-2092-4f03-8781-9c19a7b81a4d
2013-11-26;MG;2011-02-04;7a167e1d-64bf-4c1e-8163-a7039f6419ae;22a2ecf6-5f03-4da9-bc89-48319d152403;a5cbedde-d59b-4806-b3c4-1d45034bb7cb
2011-10-24;MG;2011-02-04;956cdf6c-69b8-4ba8-9f18-40ebd8fe84b2;22a2ecf6-5f03-4da9-bc89-48319d152403;ffd8660c-0a2b-4815-a8f7-9bc2cce3931d
2015-01-30;SP;2011-02-04;8bef0bf1-e84b-44db-a92e-f3c01235bd12;22a2ecf6-5f03-4da9-bc89-48319d152403;4e13dc2d-08c6-4062-b499-a5fea7cbf9ab
2015-01-30;MG;2011-02-04;98714dc2-5efc-42d4-81cf-69de7d85dbe7;22a2ecf6-5f03-4da9-bc89-48319d152403;3e7bc718-521a-4424-a601-a183783c995c
2012-06-04;DF;2011-02-07;7d4fd612-1ce7-4fa4-9b86-2073cf65a47a;22a2ecf6-5f03-4da9-bc89-48319d152403;09d22f09-f9b4-441b-8c30-6f796831f13d
2012-03-01;RJ;2011-02-07;7565f1b8-1b65-4394-9bdc-6791fe631449;22a2ecf6-5f03-4da9-bc89-48319d152403;271b6644-3ca7-43a0-90c8-fec8f47eb816
2011-11-21;DF;2011-02-08;39853e3e-91a7-4d94-a70c-ac5104805784;22a2ecf6-5f03-4da9-bc89-48319d152403;3bdf2c83-f976-468e-a666-f3c8a3d69422
2011-02-08;SP;2011-02-08;339d02f7-8907-44b9-ac97-b20613dd7d20;22a2ecf6-5f03-4da9-bc89-48319d152403;76520ba6-1bd1-4cf8-be05-ebf2bcd8421e
2011-09-19;RN;2011-02-08;1f06a398-2f64-43c3-be35-838c538b6d3f;22a2ecf6-5f03-4da9-bc89-48319d152403;210ced6f-525e-4ef6-9a7c-a0cfeee975c0
2011-02-14;RS;2011-02-08;03b97453-c516-4b52-b27c-55abaf10b86a;22a2ecf6-5f03-4da9-bc89-48319d152403;3334cc12-3d07-4938-86ae-5c3548f2ddae
2014-12-14;PR;2011-02-08;61fc20a3-f479-4b94-9cda-624442e0512c;22a2ecf6-5f03-4da9-bc89-48319d152403;0a54d243-41f7-4cdc-baf3-39056912b36d
2012-06-18;SP;2011-02-08;37d4a5c4-6628-40ce-8723-25b706465899;22a2ecf6-5f03-4da9-bc89-48319d152403;5048572d-25d9-482b-8338-a9d97e0251a5
2012-02-23;ES;2011-02-08;11c94718-a625-491a-bd09-8a64fe11247e;22a2ecf6-5f03-4da9-bc89-48319d152403;1c6ccacd-9d07-473b-a06e-4c2af795cc71
2011-10-24;GO;2011-02-09;0a2ef611-9d58-40b0-8de2-b2a0640d3f6a;22a2ecf6-5f03-4da9-bc89-48319d152403;4de58fbb-17ab-4cde-b4d5-5aae3aa9c384
2011-07-31;GO;2011-02-09;5ac020c1-a1dc-43f5-a9e1-4f79e797df4c;22a2ecf6-5f03-4da9-bc89-48319d152403;9425152a-c80e-4589-ba74-4def88c5bf67
2011-02-14;SP;2011-02-10;3d80396f-a88d-49b9-87c3-de52e6583e1d;22a2ecf6-5f03-4da9-bc89-48319d152403;79430bba-215c-4f07-9626-b43ac8991d23
2011-02-15;RJ;2011-02-10;2ba70ffa-f501-4d3d-81ab-f7616563a5ce;22a2ecf6-5f03-4da9-bc89-48319d152403;3052369e-8821-43b6-957e-3ce3876c21ff
2012-06-11;SP;2011-02-14;0c043dbc-45bf-44a9-af57-75c7ea8c0919;22a2ecf6-5f03-4da9-bc89-48319d152403;0b57b0f5-1118-48cd-91f6-2311180dab62
2011-07-28;DF;2011-02-14;f168608f-c1a4-42d7-80a1-bfe425af37a1;22a2ecf6-5f03-4da9-bc89-48319d152403;6d573df4-bdc1-46a8-99f4-026ad8b95782
2011-03-14;SP;2011-02-15;13242aa6-2a14-4400-bb46-7032f143d6b8;22a2ecf6-5f03-4da9-bc89-48319d152403;50fd6686-fbe7-41a2-8bdc-49bdd49bb770
2015-01-30;PE;2011-02-15;7abcaa66-a9f1-4c3b-ae02-f3ee62ad2461;22a2ecf6-5f03-4da9-bc89-48319d152403;9b6ce27c-c319-4738-b90b-97e4eaaa1c63
2015-01-30;PE;2011-02-16;97112607-a370-4420-b111-3a0a76f58e4d;22a2ecf6-5f03-4da9-bc89-48319d152403;fbdeed35-d919-49df-accc-0ead69dda91d
2013-11-25;RS;2011-02-16;efe1c5e2-8f52-44ea-99bc-47c902e36bba;22a2ecf6-5f03-4da9-bc89-48319d152403;0c223aa0-9920-4bd0-8b6f-10b6a902d994
2011-02-17;RJ;2011-02-16;248d616b-b3e5-4fd9-bf38-931af8c527e7;22a2ecf6-5f03-4da9-bc89-48319d152403;dbb2bb02-d906-4828-aa21-5d2b834014ba
2012-12-30;RJ;2011-02-18;2ba70ffa-f501-4d3d-81ab-f7616563a5ce;22a2ecf6-5f03-4da9-bc89-48319d152403;d994eef5-a7a0-4ddb-8a2d-8965bb458dc6
2011-02-21;RJ;2011-02-21;9d6ff7f3-cd62-4199-b31f-083fbb452a6e;22a2ecf6-5f03-4da9-bc89-48319d152403;12ccc111-812c-4f6b-8351-de54c62f3938
2011-03-01;RJ;2011-02-22;248d616b-b3e5-4fd9-bf38-931af8c527e7;22a2ecf6-5f03-4da9-bc89-48319d152403;d4d9732d-9caf-4efd-abf1-09cc63ef7a27
2011-06-28;MG;2011-02-24;2ca7a9d3-c5bb-41ab-b6df-2a6259ee5ea5;22a2ecf6-5f03-4da9-bc89-48319d152403;a94983e5-1de6-4e72-8dd0-472eeb2d3cde
2013-11-26;SC;2011-03-01;054879ab-07ab-486f-921e-e05214068d29;22a2ecf6-5f03-4da9-bc89-48319d152403;7986d407-5ac4-469a-9913-97947ff2a66c
2012-06-17;RJ;2011-03-01;9d6ff7f3-cd62-4199-b31f-083fbb452a6e;22a2ecf6-5f03-4da9-bc89-48319d152403;e477344c-7041-45d5-9aa2-425af115d983
2011-07-11;GO;2011-03-01;14fe7833-a936-44a9-b826-ed059227aee5;22a2ecf6-5f03-4da9-bc89-48319d152403;6c026daf-9314-4e99-9056-d0e804bef65f
2011-11-07;RJ;2011-03-02;649bb2af-6a2c-4a2a-9923-75da9d3a7611;22a2ecf6-5f03-4da9-bc89-48319d152403;32c995b9-8722-4eec-88f3-49961d1d6cee
2011-10-23;GO;2011-03-02;902d20e5-6b01-4aac-90c1-9f506bcf4ad0;22a2ecf6-5f03-4da9-bc89-48319d152403;64b3a1d5-ad43-47f7-afde-afd937f16ad5
