cam:dataFim;cam:dataInicio;cam:siglaUFRepresentacao;org:member;org:role;slp:resource_uri
2017-10-20;2017-08-03;RS;eabc1659-3af6-48f2-992a-c8170c2ed216;b27beba7-ca02-4041-a9e0-1793bcd141fe;7ee79a9c-0d1f-4fd8-bf2d-d3d89d43901f
2017-10-18;2017-08-04;PE;4c176457-eff6-4694-9906-f3efbbd70dd8;b27beba7-ca02-4041-a9e0-1793bcd141fe;7147cd7b-2e2e-47d9-96ec-0428539fcea0
2017-10-23;2017-08-07;RJ;ab9b54c7-1071-41e5-ab76-ead16e26799c;b27beba7-ca02-4041-a9e0-1793bcd141fe;f31b11f9-0e1c-4aea-afc3-aad613e78860
2017-08-09;2017-08-08;PE;13a5b77c-2c3d-4044-9c80-1f91350f847a;b27beba7-ca02-4041-a9e0-1793bcd141fe;26a3475d-7de7-4905-8e45-2fc53a3cd35e
2017-10-20;2017-08-09;AL;67e2137b-bf63-461f-ba62-6006695f2895;b27beba7-ca02-4041-a9e0-1793bcd141fe;e0f4a3e8-b85f-499e-80dd-a439fa616f31
2017-10-17;2017-08-10;PE;24689a93-609f-48d6-822b-59b47c171844;b27beba7-ca02-4041-a9e0-1793bcd141fe;4b1e90c6-3024-4623-ab68-00ef35745b83
;2017-08-19;MG;f1c42f04-a2fd-4602-a9fb-3bf2ec66dd05;b27beba7-ca02-4041-a9e0-1793bcd141fe;bcad8e30-a278-4045-9a66-95fe3ac259be
;2017-08-22;BA;2f501697-a2c1-4ea3-a318-58f18fd98d47;b27beba7-ca02-4041-a9e0-1793bcd141fe;f5be71be-3093-4cb1-a92e-2350d1c68f45
2017-09-22;2017-08-23;BA;d51bb37b-6e70-4037-89d5-df6c8e743a41;b27beba7-ca02-4041-a9e0-1793bcd141fe;53825b00-0110-4ea0-a9d8-cb874d8b31b9
;2017-08-30;CE;70ad241b-5add-4830-82aa-a6cce30d038f;b27beba7-ca02-4041-a9e0-1793bcd141fe;70c9c915-7bc6-41d2-9ce2-48ada0e758b3
2017-10-19;2017-09-06;BA;23b7dd5c-fc40-4619-bebf-febe952a4800;b27beba7-ca02-4041-a9e0-1793bcd141fe;efd707e2-fdaa-4985-9b50-30f85a64944d
2017-09-12;2017-09-06;RS;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;b27beba7-ca02-4041-a9e0-1793bcd141fe;1eeae0dd-d4ed-4608-b295-f85083958a47
;2017-09-12;AM;69ccdfae-6832-45fe-a9b2-58b0d170fbc8;b27beba7-ca02-4041-a9e0-1793bcd141fe;cbf80664-584e-46e9-b2be-1ca05eeed98b
2018-01-02;2017-09-12;RS;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;ea92fac6-9286-47e4-a2e4-2906477f9285
;2017-09-22;BA;1a91f188-e981-448e-b733-a5f75025f061;b27beba7-ca02-4041-a9e0-1793bcd141fe;9fbd2d4f-74a2-4b13-a295-1309b20a1d63
2017-10-21;2017-10-17;PE;dbd6c6f0-244a-4498-9467-aae7842d7b15;b27beba7-ca02-4041-a9e0-1793bcd141fe;65bd81b8-0a33-4277-bbbc-641c566b01f0
2017-10-21;2017-10-17;PE;4b1e3baa-2862-4408-93be-fb932e55c0fe;b27beba7-ca02-4041-a9e0-1793bcd141fe;b0462ff2-87e4-47e8-971b-2842a7400428
2017-10-20;2017-10-18;PE;13a5b77c-2c3d-4044-9c80-1f91350f847a;b27beba7-ca02-4041-a9e0-1793bcd141fe;20d7fdc5-5dd4-4dcd-bead-3def41231d80
2017-10-26;2017-10-18;PE;4741ed10-4393-4967-8922-77c90bdcec88;b27beba7-ca02-4041-a9e0-1793bcd141fe;cb41f12c-39bd-44fc-96fd-b97f96063446
2017-10-21;2017-10-19;SP;7dd105df-c756-44c3-9a42-7655937beeda;b27beba7-ca02-4041-a9e0-1793bcd141fe;d148cc63-baa3-4b1f-9021-aa55fa0a54c0
2017-10-21;2017-10-19;SP;2b913d98-5ab3-4605-937d-ec26e40f09c7;b27beba7-ca02-4041-a9e0-1793bcd141fe;4fe68c48-334d-44ff-8f23-ca9532db5469
2017-10-23;2017-10-19;BA;a5254823-ec75-4d71-8c76-0cadd69fa2ca;b27beba7-ca02-4041-a9e0-1793bcd141fe;c1899204-b0c2-4954-8d60-75c9697dfc98
2017-10-21;2017-10-19;SP;2fdff796-f474-47d6-93af-97f28bc47c3b;b27beba7-ca02-4041-a9e0-1793bcd141fe;41e40d9e-ee48-4e11-93bf-9177305c8874
2017-10-23;2017-10-19;PI;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;b27beba7-ca02-4041-a9e0-1793bcd141fe;b86d3520-2ee5-420b-a3fc-24ac51bbca72
2017-10-27;2017-10-19;MA;c2957e30-5fc5-4395-978a-dfc0787bff40;b27beba7-ca02-4041-a9e0-1793bcd141fe;bfcceb21-9bd9-43fe-be2f-b1c811dffb53
2017-10-27;2017-10-19;PI;badbf483-2dd5-43e5-b046-4f5a2a3779b4;b27beba7-ca02-4041-a9e0-1793bcd141fe;6654fff1-7385-451d-a78a-38d45990c164
2017-10-21;2017-10-19;SP;882eccc7-1b37-4b79-a865-c66fc77eae5e;b27beba7-ca02-4041-a9e0-1793bcd141fe;db1b674a-2f16-45f9-abab-8d70ea162a71
2017-10-26;2017-10-20;MA;afc0c78d-ac50-4630-993d-57c01c5c9b59;b27beba7-ca02-4041-a9e0-1793bcd141fe;d1852cbe-86d7-47ba-a0b5-2403e909c849
2017-10-31;2017-10-20;RS;e2ba1aec-4455-4272-a56b-6da3a459feca;b27beba7-ca02-4041-a9e0-1793bcd141fe;05433164-3989-448f-9b19-49de4165c849
2017-10-26;2017-10-20;PE;53eb5470-5b4c-4b26-8bb5-5490b50cf5f1;b27beba7-ca02-4041-a9e0-1793bcd141fe;b57e3189-f25c-4bc0-99df-be370a551076
2017-10-26;2017-10-20;AL;386c62eb-b51f-4895-b016-1f22fd0f5176;b27beba7-ca02-4041-a9e0-1793bcd141fe;e27f2b58-34b4-4f81-a018-79ffbdf63d6a
2017-10-26;2017-10-20;AL;6dd4164a-700d-4a64-9c01-39e20f25d26a;b27beba7-ca02-4041-a9e0-1793bcd141fe;2cf4f311-a3e7-476e-b9ee-b6e0a2fa4e0e
2017-10-26;2017-10-20;PE;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;b27beba7-ca02-4041-a9e0-1793bcd141fe;dc4fae2d-515a-4432-813b-37897f9704e6
2017-10-26;2017-10-20;BA;60163117-c00b-4dc0-8b71-ef05fee193c1;b27beba7-ca02-4041-a9e0-1793bcd141fe;bdea2c1a-44ce-49e6-9b44-86a7d83bec7e
2017-10-26;2017-10-23;PI;bcc8070d-6853-426f-8748-ec700fb17547;b27beba7-ca02-4041-a9e0-1793bcd141fe;64191e1e-be1a-4e36-982a-7f31564a9903
;2017-10-23;SP;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;b27beba7-ca02-4041-a9e0-1793bcd141fe;f9287c09-533a-40df-97a8-de9f0abcfe2f
;2017-10-23;SP;ec02291d-aa1c-497a-b718-773bdbdd6ad1;b27beba7-ca02-4041-a9e0-1793bcd141fe;4ec69ce3-a485-410b-8194-99547fd9af56
;2017-10-23;SP;d2fad348-cc18-4efe-b3ca-c87025d2c61d;b27beba7-ca02-4041-a9e0-1793bcd141fe;c16ee879-1f9c-47ac-829f-b21171615233
2017-10-26;2017-10-23;RJ;d09ebab4-9a44-4c56-bca1-04eb6143d582;b27beba7-ca02-4041-a9e0-1793bcd141fe;45de320b-45c4-4a4c-8c08-29d372933b21
2017-10-25;2017-10-23;PE;5865051e-5f41-489f-936d-392ffaef3b7c;b27beba7-ca02-4041-a9e0-1793bcd141fe;8cce005b-640a-4bc7-a672-5aa4192b6fb0
;2017-10-24;PE;f0de0283-fd9f-4a39-a966-48864531cad4;b27beba7-ca02-4041-a9e0-1793bcd141fe;1dd9fd7c-02c4-4c0a-9d87-1ab916fa3d62
2018-02-01;2017-10-24;SP;fc293d61-e1c1-4bde-8c12-15693de65c43;b27beba7-ca02-4041-a9e0-1793bcd141fe;0b333659-5d1c-417d-b949-4d5668a75c27
2017-10-30;2017-10-25;PE;c71c538b-7d36-49a5-993f-87ba8ab7f21b;b27beba7-ca02-4041-a9e0-1793bcd141fe;f3de8a3e-e332-4af8-98d6-dc26a98a96bb
;2017-10-26;MA;5ff9cfe9-2fee-47b6-b7ac-a1cb282236be;b27beba7-ca02-4041-a9e0-1793bcd141fe;89c8959a-38f8-4ef5-bb2b-3310d2c72ae3
2017-10-27;2017-10-26;PI;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;b27beba7-ca02-4041-a9e0-1793bcd141fe;5e1a0564-3bc2-49cf-8127-c352c72a2399
2017-10-27;2017-10-26;PE;13a5b77c-2c3d-4044-9c80-1f91350f847a;b27beba7-ca02-4041-a9e0-1793bcd141fe;fc674733-f850-4ea2-b4b2-8ac76445b47d
;2017-10-26;BA;6d6dc9a0-50f0-4c67-84ce-5f41140e2905;b27beba7-ca02-4041-a9e0-1793bcd141fe;3cf9dcdd-8cc9-4cbf-89c2-2ba64e992e14
2018-04-02;2017-10-26;AL;6ce50919-8966-4c7e-b8e4-83e8aa17e20a;b27beba7-ca02-4041-a9e0-1793bcd141fe;2438ae8c-e38a-4610-a57c-b0298574a290
;2017-10-26;PE;5865051e-5f41-489f-936d-392ffaef3b7c;b27beba7-ca02-4041-a9e0-1793bcd141fe;c3ced08f-fe80-43bf-b9a1-f089100cfffc
;2017-10-27;PI;bcc8070d-6853-426f-8748-ec700fb17547;b27beba7-ca02-4041-a9e0-1793bcd141fe;5d31fcf0-dd03-4f12-a02a-ded812d028e4
;2017-10-27;PE;4c176457-eff6-4694-9906-f3efbbd70dd8;b27beba7-ca02-4041-a9e0-1793bcd141fe;0715a6e0-8be2-48f3-94c8-e963f3261be3
;2017-10-27;AL;67e2137b-bf63-461f-ba62-6006695f2895;b27beba7-ca02-4041-a9e0-1793bcd141fe;105ed427-0cca-4429-adbf-c91fc48a7f6f
2017-10-30;2017-10-27;PI;b70c9aff-a556-4d48-8a36-ce38da014a51;b27beba7-ca02-4041-a9e0-1793bcd141fe;8ff6db28-ae77-43b2-a09a-420ce6d643f6
;2017-10-27;MA;0c92b854-41ff-4d55-939c-518298453448;b27beba7-ca02-4041-a9e0-1793bcd141fe;e446a421-fa51-41c8-abd6-1a6436dfb8cd
;2017-10-27;PE;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;b27beba7-ca02-4041-a9e0-1793bcd141fe;7553a386-adcc-40ab-8eff-87d8af0b880d
2018-02-02;2017-10-30;RJ;ab9b54c7-1071-41e5-ab76-ead16e26799c;b27beba7-ca02-4041-a9e0-1793bcd141fe;ce49274e-4885-49de-ace0-c0c443230cf4
;2017-10-30;PI;24485465-1f9c-4170-97ea-64525c56c789;b27beba7-ca02-4041-a9e0-1793bcd141fe;ef9664ac-f649-4a51-a36e-14fdbd56c5a1
2017-11-14;2017-10-30;PE;24689a93-609f-48d6-822b-59b47c171844;b27beba7-ca02-4041-a9e0-1793bcd141fe;67955059-959f-41c6-8b30-63488e476048
2018-02-28;2017-10-31;MT;227aa586-736c-43e5-a8aa-ab0200616913;b27beba7-ca02-4041-a9e0-1793bcd141fe;f68ce12c-53e5-4c06-b701-a7a69d21e6e0
2017-12-29;2017-10-31;RS;eabc1659-3af6-48f2-992a-c8170c2ed216;b27beba7-ca02-4041-a9e0-1793bcd141fe;2cb806a3-cbac-485f-b1a7-c2e01e8cf360
;2017-11-04;MT;927e79df-3c9a-4230-bdbb-cabfa2838295;b27beba7-ca02-4041-a9e0-1793bcd141fe;f983572c-8501-421a-90c7-573998e635e0
;2017-11-14;PE;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;b27beba7-ca02-4041-a9e0-1793bcd141fe;04e42c46-0ab5-4921-a4a3-22be74d4bdfc
;2017-11-22;GO;a4c28b5a-8387-4e77-8dee-a40e3655883b;b27beba7-ca02-4041-a9e0-1793bcd141fe;7584e855-cc08-434a-882e-e8f41b54119e
;2017-12-14;BA;60163117-c00b-4dc0-8b71-ef05fee193c1;b27beba7-ca02-4041-a9e0-1793bcd141fe;6e9d7c66-6ec5-4fa0-9442-4049f8590327
;2017-12-20;MS;6c23d519-8090-411e-8aa2-605b21cf54f5;b27beba7-ca02-4041-a9e0-1793bcd141fe;360bb3d4-8853-4b7e-b99d-663257e73686
;2017-12-29;RS;e2ba1aec-4455-4272-a56b-6da3a459feca;b27beba7-ca02-4041-a9e0-1793bcd141fe;605c1d84-9372-4b75-a16a-bb34280df594
;2017-12-29;AM;0613f7ca-8cdf-4dec-8824-821f085c4001;b27beba7-ca02-4041-a9e0-1793bcd141fe;66ef6118-4a07-4d39-bfe8-87460a0c8756
2018-01-23;2018-01-02;RS;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;b27beba7-ca02-4041-a9e0-1793bcd141fe;67355263-1dd2-4298-a231-68cfe8592eba
;2018-01-23;RS;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;bfc49aeb-118a-4089-ae42-ed6f74954efc
;2018-02-01;SP;2fdff796-f474-47d6-93af-97f28bc47c3b;b27beba7-ca02-4041-a9e0-1793bcd141fe;75673186-822f-4947-9822-40f2c45fb231
;2018-02-02;RJ;8634cd1d-5eb2-4ce1-b32e-d869ced1ef65;b27beba7-ca02-4041-a9e0-1793bcd141fe;ec42049c-b6d9-4c0d-af60-413833ff3881
;2018-02-21;SP;05c5f810-df1c-4bae-8476-7a89252e06c1;b27beba7-ca02-4041-a9e0-1793bcd141fe;e67c5c68-ef9e-45ba-a1e5-7d5f8d15d6fe
;2018-02-28;MT;0a39e693-7990-4118-8637-278d778df124;b27beba7-ca02-4041-a9e0-1793bcd141fe;05556bf4-3287-496f-9914-a0548ace5b4f
;2018-04-02;AL;386c62eb-b51f-4895-b016-1f22fd0f5176;b27beba7-ca02-4041-a9e0-1793bcd141fe;b42b5f6e-d77d-4c24-96e8-82386d7e3bb2
;2018-04-04;AC;3386052b-c620-4cef-a856-75e245ddae67;b27beba7-ca02-4041-a9e0-1793bcd141fe;6fe7191a-2e92-43bf-adf0-be2896039209
