cam:finishDate;cam:siglaUFRepresentacao;cam:startDate;org:member;org:role;slp:resource_uri
;RJ;2015-02-01;8c1d008f-1cf7-497a-9369-fe01cc80a8ba;072b91ee-b202-4084-80c2-ff031049b9dc;78f40b8f-3258-4cff-a52a-5ff49c1a06fd
2015-10-27;SC;2015-02-01;19eaff28-3ded-4e14-a944-af29bfe76b3a;04c0ddfe-4c46-4296-ab3d-c5eb66b0ac9a;6c8dafb8-e26b-4506-90a0-ca656ca77f22
;PR;2015-02-01;64418218-4c81-4a5b-a2f2-d871695b118a;adac425c-9012-4064-ac4c-2555f826528c;dea4c35b-db93-47da-b56f-da7efbd605a9
;AC;2015-02-01;e126580c-d055-4d70-b9c9-0c0a5c1e4731;0167f017-c8e9-4c3d-81e8-65e40e4d822f;0ea68548-6298-4fe3-b51c-422961e7f950
;RJ;2015-02-01;957eeb8d-3576-4cfb-9ac6-13b1a1bf50ce;9dfae288-bf49-4f8d-9c3a-10e8ec0a7226;3c3ccfa9-512b-40aa-b576-3614dd0a6df6
;TO;2015-02-01;470ad20c-360c-4cdf-91e4-8818873c5299;bd5f0e55-6233-4468-bc4e-4a01553ec95e;a2b3466c-e9d0-439b-b9c9-fe3c80a55907
;SP;2015-02-01;c37e9887-d01e-4160-bb6d-6219d6364f41;6677aa07-4994-4c53-8a5a-3a3e336a1440;2a015aec-b31f-46c2-9d5d-93401232d551
2015-10-05;RJ;2015-02-01;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;e85e09a8-4cb0-4c9f-845f-96125702000e;15b6b0c1-daac-4c55-957b-2d52ba33f712
;RS;2015-02-01;87f9454d-a219-4adc-887d-259bb99bd30b;2d806f4e-c923-41c7-ac17-086182a696f9;47cdae66-eb67-460c-8d7f-bfed89253a3a
;SC;2015-02-01;ab8c3b74-4d53-4026-95a1-e26b2b052370;5bf285f2-2bf2-45a2-9185-d3ea7134a306;10675870-1022-4b81-9290-b4ba760269f5
;SC;2015-02-01;933133f2-2590-4396-a332-158f0a7fd841;b41a35d6-258d-4686-bb98-1362a66c4640;71701d4a-a471-46c1-b02e-19b1c42a312c
;GO;2015-02-01;bcb371e8-0fc6-46cd-8b68-c5d034272463;aa5bbb01-d7f7-43ed-b0cc-b0172e1b1753;f409371b-86e6-4661-8d1f-2cddfa801106
;RS;2015-02-01;3b2fc188-dcd8-4c6d-8087-81b7957ecf69;fe332f51-12a6-4e2a-81ac-c9d2101dad7a;6b05d555-fb9e-4eb0-a222-3640448e4d3f
;RR;2015-02-01;810e2551-42d3-4b83-bf66-90a83b4d49ad;652d0d2f-148f-4b61-aef7-4991c0b73678;5e2cf682-e3a2-44cc-801b-0c1d9cb6145f
2015-03-10;PI;2015-02-01;badbf483-2dd5-43e5-b046-4f5a2a3779b4;ee06b704-f8ed-4cf6-8515-95c75f16ece5;6614c35f-5ff7-49e7-9844-af6128b10d9e
;SP;2015-02-01;be6ba8f2-2ee4-4ba1-be69-b95aea615561;698458a6-1046-4d40-a4de-1de19df64698;532e9fe4-7596-49d4-ae19-9e9a2b25dc2a
;SP;2015-02-01;7f41dea1-3c10-4ce6-b6d1-0ec6b28e9de0;b49b4253-6e05-4282-85bb-fc5c1305593c;b4b3d9ab-830c-4182-82a9-fe8b0415ebfc
;MG;2015-02-01;e3cfe928-06f4-4c8b-a46a-bc248baf9237;33f52a5b-707e-4514-a08d-755e95054a36;b3c62737-aea4-432d-a3f6-7b4173e45f60
;BA;2015-02-01;899ec03c-b0aa-4693-b0d6-f9563c4fb7d3;2e46bbd2-6a37-49ac-b1cd-2bc460048408;54d4f198-7985-4b40-8204-40a0c0fe9cb2
;MG;2015-02-01;4904cfcc-3201-4641-bdc6-5e6693c7b001;693df9ea-e461-402c-8844-efecf4f5baa9;bde61e4c-6725-4706-be9b-4ba5149f15a2
;SP;2015-02-01;41ec398d-d5cc-4d2a-974b-23ea75f4b666;15f6f043-151d-49b8-bf9a-59102b48aad6;589ecdd3-2b1b-4d3a-807c-788f80d20f5f
;MG;2015-02-01;651a6cf6-626e-4469-9af6-374c86a6efdd;289ce3aa-16b2-4c33-afa2-ac9bc8fe9227;1ef5c2ca-c0c9-4feb-8516-4fdfc0358814
;RN;2015-02-01;ed0ba42c-c88a-44cc-8d72-11deca3cc87e;b06fdd39-6664-4533-9826-e4cda8ffa270;e8c34ed2-8e11-402d-89cb-bd9c17ca1b89
;RS;2015-02-01;c9dd22f4-a949-4dc6-a0c3-ea6bdf58584d;c761fd22-baa9-45f1-bafa-a6c0ce8662b5;001d8881-9236-4983-b2b9-73ca60eba8c1
;PA;2015-02-01;bbf9b3c5-0ae3-4ded-a7c8-37eb556c34f3;721db821-f211-4e14-9561-f15f75bb459b;c0de6d6c-e7be-4d15-b4b0-ba947978a55c
;MG;2015-02-01;58f54abb-4d96-4584-a106-315194f07d33;6c410aa0-d8f6-4420-9110-c6a5530b3cae;c23ab14c-566f-4145-81b9-98e93857dcc5
2016-05-12;PE;2015-02-01;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;327020ea-cacc-4069-be04-fbd0efb2f43f;7312a554-149b-4013-99ed-e4ed262c17ef
;PE;2015-02-01;a1ea6431-b96f-41a4-b703-6714fd46f750;ba2c46ed-9062-4ef0-b799-ecffab30be45;7c7832cc-65d6-40a1-9a0d-131fc7a565c0
;BA;2015-02-01;9cad7a0c-14e0-402a-9a5e-255bedb9f9da;6fda693f-1fad-46cb-8199-e7af8f837ee8;32597cfc-093e-471d-abd9-80568ba158d0
2016-05-18;RJ;2015-02-01;9f043e06-b534-4348-bb54-924da092c732;ef7e8e68-51c1-4aaf-92aa-d6c10d885b84;970a95cb-2f32-46eb-9276-32308c51457f
;PB;2015-02-01;b715d17d-c3a3-4ac0-b57e-435aae8e6ce3;aae8d9bf-8047-4d90-b7cf-2110d7015e6c;9aae5ac7-ec83-4989-b81b-67b04e71c96c
;SP;2015-02-01;a6c6411c-f4ae-4041-bf9c-53563d66a24e;854ce262-3a4f-465c-84c0-a9164706cc24;c5587b1e-5595-4244-93ce-ef0f869aa6a7
;BA;2015-02-01;2c55c020-8a83-4034-91ba-2373f300d91b;7a84ad65-b025-4fa5-93b5-6994556b390c;0ef4c44c-c2be-494f-a63b-fb90dd6086a2
;SP;2015-02-01;0484739c-4501-4bfd-b135-2068e6e13b45;d70b04d8-e14e-4e03-8c82-2d38d7962c86;48298216-7371-4b85-8dbd-19dae9a84f01
;BA;2015-02-01;51ff6020-11f3-46ba-b752-48ac34de85c1;28c4b5a0-2c31-4508-bf10-65f0497bc1b0;23a5d479-b514-4c54-b119-606a6b3f90ab
;RJ;2015-02-01;8863bcff-bb80-4703-97a9-26bd3a49f2e9;d24da7fd-530b-4248-9447-73c22d6bfaf0;11ec7631-23e3-45b5-948b-50c09ae910cb
;MT;2015-02-01;58c215be-9043-4664-9729-88c15aeae274;6901f279-6d1d-403e-a3d5-352b7ed57b42;0e991dd9-a184-49d3-adff-e913a7d78eb1
;DF;2015-02-01;9ed926fe-7d7f-443c-ac39-a0b820ae4cf8;42545aee-fa7c-4d93-8b95-7a2dbab104d3;73a4a270-1598-439b-b30a-a2c1ec36370f
2017-09-12;AM;2015-02-01;b6f9f7cc-0830-43e6-b221-bb93f49301bb;9f9e051c-d366-45fa-bf1b-e02827cb1119;dab99f24-748c-4a00-9b48-48a78d0067a7
;PI;2015-02-01;779321a2-c1bf-45f6-b924-44579cf31534;1339af9b-dfb2-45e0-a3cc-30fc527905c3;636b065f-9c2a-408e-8098-e10c8061f2ce
;AM;2015-02-01;c120c6c5-f9f6-453c-8b32-0b41a3944545;17fe44b9-0a9b-499a-a626-afaef664c7bb;31ca83d0-7407-4c6c-b5d3-f61bf071ced8
;BA;2015-02-01;516d6725-6f21-4b50-9cfe-d0f96068bf24;6e32e3e6-1390-469e-9f88-74f640508812;c7960fb6-7703-4593-8a18-13d4fbb8bebb
;PI;2015-02-01;fba73252-efa6-42ea-8deb-8814e4ca045e;e4583421-11fd-4f61-a8bc-23b3c8f516b3;6153b4cb-6e02-46f5-85ed-30a9313dded0
2015-02-06;RJ;2015-02-01;79d19612-2eb2-4c4f-b889-de31d901cc49;54fc64bb-7544-4eb2-8266-f415d93e58a5;b6c7f1be-cca3-447c-97ab-6c66f2812af4
;PA;2015-02-01;de06436e-b542-4e0c-ae46-b330a989326c;cc944830-a74e-4bc4-9edb-01fafc4b30ba;b9471994-2204-4cca-b173-aa2be45164bb
2015-02-03;SP;2015-02-01;882eccc7-1b37-4b79-a865-c66fc77eae5e;67ae2bb7-b5a8-4727-84db-1e3f99ad15c4;623f8b71-b574-46a7-bcf7-32171157eef2
;SP;2015-02-01;3ad51ec7-67bc-4936-9fce-ff1f7e4bee82;c6a4b80b-2e6d-4a09-8cc8-71ec512f9fb7;80c75108-c957-4a8a-90af-d2f73309ccda
2017-02-03;BA;2015-02-01;60163117-c00b-4dc0-8b71-ef05fee193c1;ef1f543f-2abb-4147-9cd7-e4aea00fb13b;40c07fbf-392e-4c8e-96d7-bac6cea0d2e5
;RN;2015-02-01;d8c48799-a140-4ade-8e34-41d786404d3c;b1cd8ae2-3feb-483a-8864-6adedd1125a9;ab99fbb8-967c-41fc-9e3c-0d9bf0d85beb
;SP;2015-02-01;a5b421ff-5a68-4e15-ad0b-3bc7f467119d;145b42e7-3e7d-496d-9580-20b1cebce89f;76fb1906-57b5-4296-8673-50bea4529981
;SP;2015-02-01;a1541a32-5a58-4727-b09a-fceec641c088;ba93ff34-4b63-4dde-ad3d-1bb1bd67518c;3abb3ab2-377b-4ef3-bdb5-f3291d2fb47f
2016-06-20;MA;2015-02-01;c847237c-fde9-4a7b-8457-a7c318948313;30fa5fab-d7e0-4676-b09a-3b8f737c39aa;91376799-0ccd-406a-a761-ea3f47d431fa
;AL;2015-02-01;e70d3ae0-6450-4586-9585-1a8a22276377;03015bf8-fde7-48ca-88a5-16b03ba778e1;f4010e12-0aca-4643-83ac-9084791bfe66
;SE;2015-02-01;12b60beb-6603-41a2-89cb-a40110286b4c;754bdc5b-12f7-44ad-9388-baadb9754f2e;3afb730c-0493-4d90-97a2-116dccdaf0ff
2015-10-05;CE;2015-02-01;aeb6708c-3cdb-43a8-8338-c43d338df900;5023f78c-4987-4394-b4aa-31d820e269f7;ce9e08e7-698f-4033-8331-1b7d2089a149
2017-01-01;PE;2015-02-01;fd69ca2e-540c-4dc0-9449-fb2aaa417f0a;848d3960-d946-425f-aaf4-882a8162d82d;11f1055e-84ac-4eb6-b0a0-0772406083d6
;AP;2015-02-01;54cfb1df-2ff1-495a-99ca-79386e63440a;930eeed2-d849-4d9a-8733-5f50d8a14f2d;f1865db3-aa53-4841-b9da-cf000eb0bb50
2015-02-09;PE;2015-02-01;bac4e022-cd17-4488-8042-87657f878e69;0ec8b23a-ca04-4b2e-abea-501c19f5a8b8;a94e01d6-410c-4373-927b-08aba1e19762
;RJ;2015-02-01;bd71ff1e-6f70-4c2b-85b1-d7ac102e7100;483f6d89-7a54-4234-b38e-5655c1e1472d;b467ef49-5966-4772-b145-ac53e12e26b9
2017-01-01;CE;2015-02-01;686ab621-1839-4a6e-a69a-51978086c49f;aa3830df-9b84-4855-ac94-724eed2b2dbc;9b5193e6-3b04-4ddd-8aed-a09309ed24f6
;AM;2015-02-01;79af7558-25d0-49ef-94b2-650a59bfc218;f230a9b9-cd51-4195-b7a3-3c7f617f8556;714e66db-62b9-4c12-9395-f23dceaac78a
;PR;2015-02-01;40ad512f-7442-45cc-9121-0da7fd3f33cb;120db10a-56cd-4b72-b3d3-6bb9e20d588c;741cef2e-7d9c-42bb-83f8-cc582cda5715
;BA;2015-02-01;1370bac3-4776-454f-a8ba-c9c205badcc9;53d6e85f-d10f-49e9-815a-99611c4e4374;31e4f324-1b5d-4be5-b1cc-6445cb302299
2015-02-09;RJ;2015-02-01;2e0a6d49-4d9e-4637-a924-10b7bdf388c6;a66f57ae-d58d-4875-8d5f-751eb18ac5f9;6e1ab97f-0902-4dd4-9fd3-63c41070644d
;SP;2015-02-01;7feddbf1-cd2b-427f-9092-661ded7b7b18;666d176a-da8f-4823-aef5-3222e14c4eb3;d42b9a64-ef09-42f5-85cf-a8502f6fde4f
;PR;2015-02-01;238a2445-ec97-4f40-9e14-e8c7196528ca;e02493bb-9488-4a0d-aa3e-223b25f7ec1b;ba040e4e-6ece-43d9-b923-19c5a59777e9
;SP;2015-02-01;6ef8349d-bbc8-4ebf-bf86-782ad5112b41;0e22176a-b7ca-4766-b89d-0f44c7d4ad7e;45b3536b-00e5-4079-9d5e-9dff3ebb7fdc
;PR;2015-02-01;5ac757ec-9bfb-4fab-9636-a988b2131ddd;a6c7c21d-c822-49a6-899e-7a1a9a8ea07a;f82c3033-6f7d-4ee2-a834-601831578ff8
2017-11-22;GO;2015-02-01;f1e3510c-95b2-41d3-8740-e4cf60441dbb;3b2ba194-926d-424a-b22f-d3730b725f33;17859ad1-cd18-4a48-9134-f701bbd3a051
;RS;2015-02-01;770e19d6-ed26-42fa-905a-d7add3e2b100;566c32ab-3168-4094-8679-ac61a134b298;59e8c79a-fb40-4d1a-a295-508f7af912c0
;SP;2015-02-01;5754846c-ffa6-4c5e-b6d9-2fa72c032b04;8bba458b-f597-4231-ac7a-1fab39a0f41e;7898fda3-5f27-454a-9e8c-d38a2bf28b6d
;RJ;2015-02-01;90a1634d-3c2c-429f-a2dc-bfbffc6cd265;7dd5fb44-97ae-499f-af88-53643dd2a649;d7d93c27-0a18-4716-809b-5e8df0b49d25
;RJ;2015-02-01;10f03ca6-7c37-492f-8b8d-2df753ddc9bf;514b1837-b5d4-4c4c-8250-e5a436429e68;edbc7a0b-d885-4019-8445-57fadef45737
;DF;2015-02-01;8bd0c743-0854-4a10-9a97-7cf0586eda91;907aa0d6-d246-49df-a5ac-59a96ad0af44;efb662ac-b388-4849-9c28-f1e0571cc433
2016-04-15;MG;2015-02-03;a287ed45-5fa2-459d-a807-00032c1e5c83;e722a311-0240-42bc-8932-fb6cdc46a4fd;6e9c39b3-4b82-4ff8-81e9-562fcf29b6b5
2015-10-05;SP;2015-02-03;aaa9ca3c-7989-41e5-9485-baa9ed9efc39;241d5075-9069-4963-94df-118fdb416bcd;64f1f1f0-f070-408c-b83b-f0dd27a7e70d
2015-02-24;SP;2015-02-03;d2fad348-cc18-4efe-b3ca-c87025d2c61d;00738006-2112-425c-9755-6a4b9e3384b1;d69ef2ca-76f0-4eeb-89c6-cd3191529e1d
2015-07-07;SP;2015-02-03;c9f5587f-cf1c-46c8-a038-9ec11c182c64;77a7436d-d0e3-41e2-8bc2-60f9b21ab43a;154ea088-373a-48d3-ae38-c7e73b2ebb4e
2015-07-07;BA;2015-02-03;1a91f188-e981-448e-b733-a5f75025f061;078a1fe8-cff4-4529-9848-57f1c03d1606;a00ee833-e09a-485c-b457-dc3c0b493e8e
2015-07-07;SP;2015-02-03;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;f9be2340-3dc9-4436-9dc8-baa0f2bae272;f0463ea4-27b9-431c-905d-c8b87162b882
2015-07-06;MG;2015-02-04;aee4edde-a602-4c8e-88b7-b9253b094800;e90b9b8f-d217-40f6-a8a8-054827d1d2ca;b897c36f-1d9a-4aa5-b516-be94c1de7647
2015-07-06;MG;2015-02-04;820bb5c1-3dca-49bb-bd6a-00d85d3982fa;0228d3e2-a12e-4fb8-9482-174f293fa1bd;b1459f1f-73d4-47ac-b478-17d1d34e3924
2015-10-19;GO;2015-02-04;a4c28b5a-8387-4e77-8dee-a40e3655883b;69c2f35f-709b-4412-b68b-6f0e0beea7f6;82a6b67b-4767-47e2-937e-df5309f183aa
2015-05-21;PR;2015-02-04;5af75f2b-17ff-440e-8d23-c96429ee526c;39bb4a2e-5938-43f5-be3d-a0c5b7769039;4f8f6ac3-b933-4c79-affe-599024dfe6d9
2016-04-15;PE;2015-02-04;e8b3ad0f-a9f5-4d11-990f-4a8b6ff397d9;883e82c0-866c-436c-abe6-956cb86af4bf;2d9b0e32-08cb-4013-acd7-71042d2bdc9e
2015-07-07;BA;2015-02-04;2f501697-a2c1-4ea3-a318-58f18fd98d47;3ebd107b-a7c4-45ba-b43d-db6d21315154;31c1f8e8-5983-43ae-bb5a-b8e23de0c259
2016-04-14;PE;2015-02-04;5865051e-5f41-489f-936d-392ffaef3b7c;358066dc-9bd1-4951-b352-d4a813f98f18;71dcd8d1-46a5-4801-9e44-5d1d5285f611
;PE;2015-02-04;12fc091a-6836-4708-a8f3-2b4262da1b00;806c37d9-79fd-4004-bd2c-59bf3d294c47;7d9ea32a-8c5f-4d4b-8fc9-3f90d1eb63f3
2015-02-25;SC;2015-02-05;0b216403-8aaf-4957-8c99-127003b9a9ea;4ed89c62-1f78-47a3-bc0c-3709470b6e05;fb783a05-0b13-400c-ae9a-02de6cb39d8b
2015-05-21;SP;2015-02-09;b211f117-3a4b-4149-bfc4-571bba56900e;3c1015c0-32ad-4b90-86fc-24987d64ddeb;d37a94e9-b687-488a-8639-0ff60b6afcdf
2015-02-12;RJ;2015-02-09;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;ff5b5194-d842-43c6-8547-7e7299a5e60f;20c511c4-0c12-48a7-8916-4c2b124ef8d7
2015-10-05;RS;2015-02-09;88c627b9-416b-4274-b918-0df57e525694;ce27f7dc-4885-41f5-adc4-1e7425e300d0;cf6e4c28-8268-4f9d-ab38-c60b6b78c606
2015-02-27;RJ;2015-02-10;3b49df23-c871-4fae-be85-9349330e2238;f7ed0a56-1dd0-4190-9e56-2ddbc370bfeb;0616938b-0f19-434a-85a2-e2ac02ab067a
2016-04-14;RJ;2015-02-10;5002ead2-9292-4114-8bf5-411d670dc03f;c692e158-328d-4eae-816b-7d29b499258a;54232871-6665-4c04-aa8f-3ef33aace15a
;MS;2015-02-10;8a742c5a-a714-4684-9d48-fcedd24b9f03;2735b8f4-c908-4e2e-bd88-d316e86493a9;dc4d36d8-73d4-451b-ae50-4fb0b44747bd
2015-02-12;RJ;2015-02-10;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;c9f320c2-230a-456b-95cd-c4310424d538;e2f46d84-259d-474c-aa92-617fb392c8de
2015-03-06;MG;2015-02-12;8e861e50-2971-4725-baf8-4c9cf847a7de;7af45d0b-8e7c-4504-a824-cb4f615a094f;a0048119-17e3-40b0-8e8d-b71e919fa8c0
2016-04-14;PE;2015-02-12;13a5b77c-2c3d-4044-9c80-1f91350f847a;9491536b-552f-435c-9bc7-52ec95de8b07;1e57545e-45d4-41d9-a8df-377dea9eb9f1
2015-02-23;RS;2015-02-12;c9860ba8-abb8-45e6-8e79-8f72e9272edb;e9481c10-ce7e-4d7c-b1e3-489cd42b0bc5;3237048c-673a-4e74-b3ed-5236fbb653de
2015-02-23;RS;2015-02-12;b33d646b-2694-4969-ac9d-04e88cc7a4da;9908e5f3-fb24-4afa-8e3e-110862d63123;57c81b8b-0e71-480b-a7f4-438dd87b6eaa
2015-02-24;RJ;2015-02-12;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;49d6c5c8-ddbe-460a-9f48-9bd13bc2f411;2509b255-ec6f-4dd8-b1da-d91b696584ff
2015-12-15;RJ;2015-02-12;2e0a6d49-4d9e-4637-a924-10b7bdf388c6;fd75c875-fe45-49a1-803b-1e8e78a7c45f;6914b2b3-a6ef-452e-b673-ee9700ce066c
2015-10-15;RJ;2015-02-13;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;876d08da-46d0-43d2-9a74-a267ef96f18a;b41fdd09-3f86-43b6-8f7a-ef50e91e4a3b
2015-02-24;RS;2015-02-23;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;83082746-2319-4124-baef-24629f3c5635;0468cf1c-5e57-4454-9102-10325468f379
2015-02-24;RS;2015-02-23;4e884a18-1409-4e50-b0f5-a90e9e441053;0a6006c6-e64c-4ef9-9368-ae9ec03f8778;f2617efd-49bd-473d-9751-98c1e5928c80
2015-03-03;SP;2015-02-24;7dd105df-c756-44c3-9a42-7655937beeda;21177b9e-f766-4235-a836-df67ae74acbb;9c3a3649-c435-4c55-ad03-539a2045d827
2015-12-30;RS;2015-02-24;c9860ba8-abb8-45e6-8e79-8f72e9272edb;7d3a6cc6-7a9b-49e6-8c6f-1a4d19a5ad40;938f5955-7070-4826-a812-31904fb59c35
2015-03-02;RJ;2015-02-24;75fd6638-b0a9-4086-89ec-fe248676f3d4;f4909d64-ce54-4f03-aab4-3373b1ad74d2;0b84cc9c-05f6-4dcd-a349-49139fdc8227
;RS;2015-02-24;b33d646b-2694-4969-ac9d-04e88cc7a4da;c5afb101-fc15-41b1-9127-314e9938b5c9;72e43791-c530-4377-9a42-f08b7a3087db
2015-03-02;SC;2015-02-25;aba76689-3af6-406b-9266-138eeb70f591;4f68d753-9a68-4715-872e-1f84b48566dd;c0be0626-b297-447d-9c2b-0cd48b48dc22
2015-04-09;MA;2015-02-26;0c92b854-41ff-4d55-939c-518298453448;3d5b5011-31bb-4eb0-a0cf-f0bba91d05ae;1798b49e-9897-45b7-bff7-268475b575a2
2015-03-09;RJ;2015-02-27;79d19612-2eb2-4c4f-b889-de31d901cc49;25cc5193-469a-4ed1-992a-fec70f8007d5;87653310-6915-46bb-a984-cd90f9d97cd8
2015-07-07;SP;2015-03-03;d2fad348-cc18-4efe-b3ca-c87025d2c61d;31f443be-4251-4546-9b4d-1137a7c3234c;94bb3c94-4b31-4c2c-8382-398e1923a402
2016-04-05;SC;2015-03-03;0b216403-8aaf-4957-8c99-127003b9a9ea;a632bfc1-54a1-4ad0-9c8e-f2d523aafdf6;6801f306-913e-4582-936f-7fe33fbeaee9
2015-12-09;RJ;2015-03-04;3b49df23-c871-4fae-be85-9349330e2238;2b97401c-c6f3-46fe-af6e-11f73f68d413;74210467-bb03-4de3-acf9-b12e9c70cb47
;MG;2015-03-06;cc98fbfb-234a-4cac-98f7-2b45bdfdd530;a99b4279-da87-43ce-a137-eea4eeb9f5aa;9675ab00-30cf-45d3-8e88-9b894d15a27c
;MG;2015-03-09;90ee0f31-5e30-416a-b524-2105e92fe1d2;cd4b642c-b760-448f-a03a-0cbaafca36d4;4bb5e8e5-6aa5-4362-ba86-43d968cd842b
2015-06-10;RJ;2015-03-09;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;793e33c7-259e-44ab-ad4a-59ec8228636b;08993aa8-33ca-47b2-b3bb-572d7904deab
2015-07-06;PI;2015-03-12;bcc8070d-6853-426f-8748-ec700fb17547;798b51a9-d8bb-4ade-8767-d6988a93a9d2;f77d8c92-f0aa-469e-bd0f-cdea9e0668d1
2015-07-07;SP;2015-03-20;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;4d98c4a4-1a64-494a-a92b-59a7f7c1d1ab;97613abf-9967-4dd7-9e55-63565c1eb189
2015-05-12;PI;2015-03-25;b70c9aff-a556-4d48-8a36-ce38da014a51;74a974f2-5191-4154-9282-480d3e4c17e7;f685176b-f5ca-46a7-acd7-bbe61bd8317d
2017-08-02;MA;2015-04-09;5ff9cfe9-2fee-47b6-b7ac-a1cb282236be;dd93256a-bcef-4ade-ab91-dc72961bce98;81448068-6803-40b9-8f44-58386d18e89f
2015-07-06;PI;2015-05-12;24485465-1f9c-4170-97ea-64525c56c789;2fe25163-5a5f-40dc-bdba-5d2df59f0fbd;ce3f3380-cb4e-4870-9246-86dacd5c05eb
2015-10-16;RJ;2015-05-19;5e385bcb-94be-4940-8335-f09cfe920808;f3e280bb-2cbb-42d7-9b31-c28faa7547c1;71c6d637-b360-4e80-b725-326362b65dba
2015-09-23;SP;2015-05-21;10678721-e6be-449f-a8ec-78eafee31515;9ef7b7bf-2350-4a3a-b901-6ad59575ad98;91eb47da-5684-48a0-b5b5-faf4dfd2c354
;PR;2015-05-21;2e226de9-b80f-4104-9bc4-160ca3721ab2;b2cf0e58-db3a-4c63-a270-ed3d3f780536;a3d17401-2bd8-4f23-86d4-38d1c899c806
2015-06-11;RJ;2015-06-10;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;be63cbe9-5ed0-4ba7-9323-c1c2fb8662b8;a0705fcb-eb2f-4309-9930-ba767415588e
2016-04-14;RJ;2015-06-11;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;7ff801ec-a571-41c1-ab54-24371c741ce9;72324287-d4ed-4655-a1e9-1bdf0410481c
2015-07-07;PI;2015-07-06;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;b4c78766-c492-49ed-b9ab-346462fa816e;a620b6e2-974e-47ba-820d-003e1a635914
2015-07-08;MG;2015-07-06;9745b26f-e273-416f-9cb8-b32099237f3c;d5de50af-7bb9-4d32-a412-84fbf0ea4490;a5fb9682-5b2f-4517-9b18-f642abebff0d
2015-07-08;MG;2015-07-06;e780fe47-28c0-46a2-9fba-829596d984c1;f2159a6a-206c-44cf-a50b-9d64adb6ac9c;6418e6f2-5ac1-48f3-8e6e-36fe518e5979
2015-07-07;PI;2015-07-06;badbf483-2dd5-43e5-b046-4f5a2a3779b4;c8771c00-4a62-490d-b101-1291eee4c041;d3ae2812-2ac9-4571-a952-7409ac0f02c0
2015-07-14;SP;2015-07-07;7dd105df-c756-44c3-9a42-7655937beeda;8fddf333-8474-48b7-bb23-d8a6f5429380;224263a4-64d4-47c4-aca4-611f108c1659
2016-04-15;PI;2015-07-07;bcc8070d-6853-426f-8748-ec700fb17547;7f51f0ce-e8af-4a62-9755-5aaa468c9596;c6cf4cbf-e9fc-4575-b6e5-efc1702446f8
2015-07-14;SP;2015-07-07;2fdff796-f474-47d6-93af-97f28bc47c3b;18c4872f-348f-48ab-9508-8855089f856c;f90f7e04-940b-4906-9530-51618e34e8a6
2015-07-09;BA;2015-07-07;180b660a-b855-48f5-bda7-8cc27cd4f91f;a09bc566-04be-49eb-ad6d-4e3323e1657f;5531f81a-751e-4df0-91c6-4f29fd3d9403
2015-07-08;PI;2015-07-07;b70c9aff-a556-4d48-8a36-ce38da014a51;10b31d42-da1c-41cc-9789-1a1ede9401d6;98917d5e-2422-4b19-81e4-ecccceb889cb
2015-07-09;BA;2015-07-07;5604b4ab-c2cc-4eae-8880-bbc9c07e0dd1;662b9942-43d3-43b1-ad19-0cb9f2086f18;c058b9b4-c7a4-4960-951f-ef4ad4debe15
2015-07-14;SP;2015-07-07;fbd253f5-d926-4af8-ad55-125ca1d1ba31;c239b0a9-20e8-441b-8af1-96e1580fcaf8;3a3cc3d8-e422-4dcd-9df0-b7a4bb2b9528
2015-07-14;SP;2015-07-07;882eccc7-1b37-4b79-a865-c66fc77eae5e;63d1b87d-3a34-4464-a28f-ea417cadabd2;ec0888b1-7415-42af-805c-bed7ccaefc99
2015-11-04;SC;2015-07-08;99b1944f-c6cd-4128-a4d3-15c7fb9aac78;8e1bb737-7480-4891-b8a0-97904435983f;444e554d-cde3-403a-9fdf-9f82722d32bb
2016-04-14;MG;2015-07-08;aee4edde-a602-4c8e-88b7-b9253b094800;55b757a5-2250-483e-b412-6c233114d8fa;709cf03c-4472-486b-bde6-abb102d78a4a
2016-02-01;MG;2015-07-08;820bb5c1-3dca-49bb-bd6a-00d85d3982fa;2d7888d4-40d2-498a-85d6-841364e52b5c;249a60bd-3951-4c54-b1dd-cf421dcdd87d
2016-04-13;PI;2015-07-08;24485465-1f9c-4170-97ea-64525c56c789;402af778-00e1-41ee-b1df-b63612259dd3;92f621ec-f20e-45b9-9626-1d2d8b030918
2016-02-01;BA;2015-07-09;1a91f188-e981-448e-b733-a5f75025f061;32e1964c-e4c4-4726-af85-9c30f426369f;b9f61f65-8f9d-4a24-b6c3-67a93461212e
2016-02-01;BA;2015-07-09;2f501697-a2c1-4ea3-a318-58f18fd98d47;18e02bee-5271-4e15-b6e4-9a5a178953dc;8858c062-5391-431d-995e-7f434c6f79fa
