,cam:finishDate,cam:siglaUFRepresentacao,cam:startDate,org:member,org:role,slp:resource_uri_x,cam:dataFalecimento,cam:dataNascimento,cam:ideCadastro,cam:nomeCivil,cam:nomeParlamentarAtual,slp:resource_uri_y
544,2015-12-15,RJ,2015-02-12,2e0a6d49-4d9e-4637-a924-10b7bdf388c6,22a2ecf6-5f03-4da9-bc89-48319d152403,6914b2b3-a6ef-452e-b673-ee9700ce066c,,1975-11-29,178833,ALEXANDRE AUGUSTUS SERFIOTIS,ALEXANDRE SERFIOTIS,2e0a6d49-4d9e-4637-a924-10b7bdf388c6
545,2015-10-15,RJ,2015-02-13,e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff,22a2ecf6-5f03-4da9-bc89-48319d152403,b41fdd09-3f86-43b6-8f7a-ef50e91e4a3b,,1956-05-18,160612,SERGIO ZVEITER,SERGIO ZVEITER,e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff
546,2015-02-24,RS,2015-02-23,7aeee2ef-1887-416e-b04b-6f23cf7c46ff,22a2ecf6-5f03-4da9-bc89-48319d152403,0468cf1c-5e57-4454-9102-10325468f379,,1979-05-23,179001,MARCIO DELLA VALLE BIOLCHI,MÁRCIO BIOLCHI,7aeee2ef-1887-416e-b04b-6f23cf7c46ff
547,2015-02-24,RS,2015-02-23,4e884a18-1409-4e50-b0f5-a90e9e441053,22a2ecf6-5f03-4da9-bc89-48319d152403,f2617efd-49bd-473d-9751-98c1e5928c80,,1957-04-10,178996,GIOVANI BATISTA FELTES,GIOVANI FELTES,4e884a18-1409-4e50-b0f5-a90e9e441053
548,2015-03-03,SP,2015-02-24,7dd105df-c756-44c3-9a42-7655937beeda,22a2ecf6-5f03-4da9-bc89-48319d152403,9c3a3649-c435-4c55-ad03-539a2045d827,,1968-04-14,178979,ANTONIO FLORIANO PEREIRA PESARO,FLORIANO PESARO,7dd105df-c756-44c3-9a42-7655937beeda
549,2015-12-30,RS,2015-02-24,c9860ba8-abb8-45e6-8e79-8f72e9272edb,22a2ecf6-5f03-4da9-bc89-48319d152403,938f5955-7070-4826-a812-31904fb59c35,,1958-09-01,124411,MAURO PEREIRA,MAURO PEREIRA,c9860ba8-abb8-45e6-8e79-8f72e9272edb
550,2015-03-02,RJ,2015-02-24,75fd6638-b0a9-4086-89ec-fe248676f3d4,22a2ecf6-5f03-4da9-bc89-48319d152403,0b84cc9c-05f6-4dcd-a349-49139fdc8227,,1991-05-07,178942,MARCO ANTONIO NEVES CABRAL,MARCO ANTÔNIO CABRAL,75fd6638-b0a9-4086-89ec-fe248676f3d4
551,,RS,2015-02-24,b33d646b-2694-4969-ac9d-04e88cc7a4da,22a2ecf6-5f03-4da9-bc89-48319d152403,72e43791-c530-4377-9a42-f08b7a3087db,,1947-01-13,131966,José Alberto Fogaça de Medeiros,JOSÉ FOGAÇA,b33d646b-2694-4969-ac9d-04e88cc7a4da
552,2015-03-02,SC,2015-02-25,aba76689-3af6-406b-9266-138eeb70f591,22a2ecf6-5f03-4da9-bc89-48319d152403,c0be0626-b297-447d-9c2b-0cd48b48dc22,,1972-12-19,178967,JOAO PAULO KARAM KLEINUBING,JOÃO PAULO KLEINÜBING,aba76689-3af6-406b-9266-138eeb70f591
553,2015-04-09,MA,2015-02-26,0c92b854-41ff-4d55-939c-518298453448,22a2ecf6-5f03-4da9-bc89-48319d152403,1798b49e-9897-45b7-bff7-268475b575a2,,1962-12-09,185500,DEOCLIDES ANTONIO SANTOS NETO MACEDO,DEOCLIDES MACEDO,0c92b854-41ff-4d55-939c-518298453448
554,2015-03-09,RJ,2015-02-27,79d19612-2eb2-4c4f-b889-de31d901cc49,22a2ecf6-5f03-4da9-bc89-48319d152403,87653310-6915-46bb-a984-cd90f9d97cd8,,1937-03-11,74833,AROLDE DE OLIVEIRA,AROLDE DE OLIVEIRA,79d19612-2eb2-4c4f-b889-de31d901cc49
555,2015-07-07,SP,2015-03-03,d2fad348-cc18-4efe-b3ca-c87025d2c61d,22a2ecf6-5f03-4da9-bc89-48319d152403,94bb3c94-4b31-4c2c-8382-398e1923a402,,1973-09-16,160660,MARCELO THEODORO DE AGUIAR,MARCELO AGUIAR,d2fad348-cc18-4efe-b3ca-c87025d2c61d
556,2016-04-05,SC,2015-03-03,0b216403-8aaf-4957-8c99-127003b9a9ea,22a2ecf6-5f03-4da9-bc89-48319d152403,6801f306-913e-4582-936f-7fe33fbeaee9,,1950-03-06,73793,EDSON BEZ DE OLIVEIRA,EDINHO BEZ,0b216403-8aaf-4957-8c99-127003b9a9ea
557,2015-12-09,RJ,2015-03-04,3b49df23-c871-4fae-be85-9349330e2238,22a2ecf6-5f03-4da9-bc89-48319d152403,74210467-bb03-4de3-acf9-b12e9c70cb47,,1959-04-19,160631,WALNEY DA ROCHA CARVALHO,WALNEY ROCHA,3b49df23-c871-4fae-be85-9349330e2238
558,,MG,2015-03-06,cc98fbfb-234a-4cac-98f7-2b45bdfdd530,22a2ecf6-5f03-4da9-bc89-48319d152403,9675ab00-30cf-45d3-8e88-9b894d15a27c,,1949-05-25,178890,ADELMO CARNEIRO LEAO,ADELMO CARNEIRO LEÃO,cc98fbfb-234a-4cac-98f7-2b45bdfdd530
559,,MG,2015-03-09,90ee0f31-5e30-416a-b524-2105e92fe1d2,22a2ecf6-5f03-4da9-bc89-48319d152403,4bb5e8e5-6aa5-4362-ba86-43d968cd842b,,1973-04-04,186775,FRANKLIN ROBERTO DE LIMA SOUZA,FRANKLIN,90ee0f31-5e30-416a-b524-2105e92fe1d2
560,2015-06-10,RJ,2015-03-09,fb0e038c-ccc4-48e0-bcbb-1e1cf8626435,22a2ecf6-5f03-4da9-bc89-48319d152403,08993aa8-33ca-47b2-b3bb-572d7904deab,,1957-01-19,73568,CELSO ALENCAR RAMOS JACOB,CELSO JACOB,fb0e038c-ccc4-48e0-bcbb-1e1cf8626435
561,2015-07-06,PI,2015-03-12,bcc8070d-6853-426f-8748-ec700fb17547,22a2ecf6-5f03-4da9-bc89-48319d152403,f77d8c92-f0aa-469e-bd0f-cdea9e0668d1,,1971-01-30,187008,SILAS FREIRE PEREIRA E SILVA,SILAS FREIRE,bcc8070d-6853-426f-8748-ec700fb17547
562,2015-07-07,SP,2015-03-20,9f01ecc6-c701-42f0-af53-77a81ee1cc2d,22a2ecf6-5f03-4da9-bc89-48319d152403,97613abf-9967-4dd7-9e55-63565c1eb189,,1942-04-20,73805,ROBERTO JOÃO PEREIRA FREIRE,ROBERTO FREIRE,9f01ecc6-c701-42f0-af53-77a81ee1cc2d
563,2015-05-12,PI,2015-03-25,b70c9aff-a556-4d48-8a36-ce38da014a51,22a2ecf6-5f03-4da9-bc89-48319d152403,f685176b-f5ca-46a7-acd7-bbe61bd8317d,,1958-09-17,188097,MERLONG SOLANO NOGUEIRA,MERLONG SOLANO,b70c9aff-a556-4d48-8a36-ce38da014a51
564,2017-08-02,MA,2015-04-09,5ff9cfe9-2fee-47b6-b7ac-a1cb282236be,22a2ecf6-5f03-4da9-bc89-48319d152403,81448068-6803-40b9-8f44-58386d18e89f,,1987-02-10,160582,JOSÉ ALBERTO OLIVEIRA VELOSO FILHO,ALBERTO FILHO,5ff9cfe9-2fee-47b6-b7ac-a1cb282236be
565,2015-07-06,PI,2015-05-12,24485465-1f9c-4170-97ea-64525c56c789,22a2ecf6-5f03-4da9-bc89-48319d152403,ce3f3380-cb4e-4870-9246-86dacd5c05eb,,1974-07-31,151965,JOSÉ DE ANDRADE MAIA FILHO,MAIA FILHO,24485465-1f9c-4170-97ea-64525c56c789
566,2015-10-16,RJ,2015-05-19,5e385bcb-94be-4940-8335-f09cfe920808,22a2ecf6-5f03-4da9-bc89-48319d152403,71c6d637-b360-4e80-b725-326362b65dba,,1956-04-11,189593,WADIH NEMER DAMOUS FILHO,WADIH DAMOUS,5e385bcb-94be-4940-8335-f09cfe920808
567,2015-09-23,SP,2015-05-21,10678721-e6be-449f-a8ec-78eafee31515,22a2ecf6-5f03-4da9-bc89-48319d152403,91eb47da-5684-48a0-b5b5-faf4dfd2c354,,1945-12-27,80920,JOSÉ LUIZ DE FRANÇA PENNA,PENNA,10678721-e6be-449f-a8ec-78eafee31515
568,,PR,2015-05-21,2e226de9-b80f-4104-9bc4-160ca3721ab2,22a2ecf6-5f03-4da9-bc89-48319d152403,a3d17401-2bd8-4f23-86d4-38d1c899c806,,1970-03-26,160646,FERNANDO DESTITO FRANCISCHINI,DELEGADO FRANCISCHINI,2e226de9-b80f-4104-9bc4-160ca3721ab2
569,2015-06-11,RJ,2015-06-10,ff9114bd-2753-4a2c-ab7e-c68ca05b13a8,22a2ecf6-5f03-4da9-bc89-48319d152403,a0705fcb-eb2f-4309-9930-ba767415588e,,1972-06-29,122158,PEDRO PAULO CARVALHO TEIXEIRA,PEDRO PAULO,ff9114bd-2753-4a2c-ab7e-c68ca05b13a8
570,2016-04-14,RJ,2015-06-11,fb0e038c-ccc4-48e0-bcbb-1e1cf8626435,22a2ecf6-5f03-4da9-bc89-48319d152403,72324287-d4ed-4655-a1e9-1bdf0410481c,,1957-01-19,73568,CELSO ALENCAR RAMOS JACOB,CELSO JACOB,fb0e038c-ccc4-48e0-bcbb-1e1cf8626435
571,2015-07-07,PI,2015-07-06,1d7fb67f-e08e-433c-a02a-ad8ddfca8c18,22a2ecf6-5f03-4da9-bc89-48319d152403,a620b6e2-974e-47ba-820d-003e1a635914,,1972-09-04,178925,REJANE RIBEIRO SOUSA DIAS,REJANE DIAS,1d7fb67f-e08e-433c-a02a-ad8ddfca8c18
572,2015-07-08,MG,2015-07-06,9745b26f-e273-416f-9cb8-b32099237f3c,22a2ecf6-5f03-4da9-bc89-48319d152403,a5fb9682-5b2f-4517-9b18-f642abebff0d,,1976-06-18,74159,ODAIR JOSÉ DA CUNHA,ODAIR CUNHA,9745b26f-e273-416f-9cb8-b32099237f3c
573,2015-07-08,MG,2015-07-06,e780fe47-28c0-46a2-9fba-829596d984c1,22a2ecf6-5f03-4da9-bc89-48319d152403,6418e6f2-5ac1-48f3-8e6e-36fe518e5979,,1978-06-11,141509,MIGUEL CORRÊA DA SILVA JÚNIOR,MIGUEL CORRÊA,e780fe47-28c0-46a2-9fba-829596d984c1
574,2015-07-07,PI,2015-07-06,badbf483-2dd5-43e5-b046-4f5a2a3779b4,22a2ecf6-5f03-4da9-bc89-48319d152403,d3ae2812-2ac9-4571-a952-7409ac0f02c0,,1972-12-31,178924,FABIO ABREU COSTA,CAPITÃO FÁBIO ABREU,badbf483-2dd5-43e5-b046-4f5a2a3779b4
575,2015-07-14,SP,2015-07-07,7dd105df-c756-44c3-9a42-7655937beeda,22a2ecf6-5f03-4da9-bc89-48319d152403,224263a4-64d4-47c4-aca4-611f108c1659,,1968-04-14,178979,ANTONIO FLORIANO PEREIRA PESARO,FLORIANO PESARO,7dd105df-c756-44c3-9a42-7655937beeda
576,2016-04-15,PI,2015-07-07,bcc8070d-6853-426f-8748-ec700fb17547,22a2ecf6-5f03-4da9-bc89-48319d152403,c6cf4cbf-e9fc-4575-b6e5-efc1702446f8,,1971-01-30,187008,SILAS FREIRE PEREIRA E SILVA,SILAS FREIRE,bcc8070d-6853-426f-8748-ec700fb17547
577,2015-07-14,SP,2015-07-07,2fdff796-f474-47d6-93af-97f28bc47c3b,22a2ecf6-5f03-4da9-bc89-48319d152403,f90f7e04-940b-4906-9530-51618e34e8a6,,1974-05-10,88950,RODRIGO GARCIA,RODRIGO GARCIA,2fdff796-f474-47d6-93af-97f28bc47c3b
578,2015-07-09,BA,2015-07-07,180b660a-b855-48f5-bda7-8cc27cd4f91f,22a2ecf6-5f03-4da9-bc89-48319d152403,5531f81a-751e-4df0-91c6-4f29fd3d9403,,1960-12-27,74571,NELSON VICENTE PORTELA PELLEGRINO,NELSON PELLEGRINO,180b660a-b855-48f5-bda7-8cc27cd4f91f
579,2015-07-08,PI,2015-07-07,b70c9aff-a556-4d48-8a36-ce38da014a51,22a2ecf6-5f03-4da9-bc89-48319d152403,98917d5e-2422-4b19-81e4-ecccceb889cb,,1958-09-17,188097,MERLONG SOLANO NOGUEIRA,MERLONG SOLANO,b70c9aff-a556-4d48-8a36-ce38da014a51
580,2015-07-09,BA,2015-07-07,5604b4ab-c2cc-4eae-8880-bbc9c07e0dd1,22a2ecf6-5f03-4da9-bc89-48319d152403,c058b9b4-c7a4-4960-951f-ef4ad4debe15,,1956-10-14,74141,JOSIAS GOMES DA SILVA,JOSIAS GOMES,5604b4ab-c2cc-4eae-8880-bbc9c07e0dd1
581,2015-07-14,SP,2015-07-07,fbd253f5-d926-4af8-ad55-125ca1d1ba31,22a2ecf6-5f03-4da9-bc89-48319d152403,3a3cc3d8-e422-4dcd-9df0-b7a4bb2b9528,,1964-05-16,141385,ANTONIO DUARTE NOGUEIRA JÚNIOR,DUARTE NOGUEIRA,fbd253f5-d926-4af8-ad55-125ca1d1ba31
582,2015-07-14,SP,2015-07-07,882eccc7-1b37-4b79-a865-c66fc77eae5e,22a2ecf6-5f03-4da9-bc89-48319d152403,ec0888b1-7415-42af-805c-bed7ccaefc99,,1955-05-08,141391,ARNALDO CALIL PEREIRA JARDIM,ARNALDO JARDIM,882eccc7-1b37-4b79-a865-c66fc77eae5e
583,2015-11-04,SC,2015-07-08,99b1944f-c6cd-4128-a4d3-15c7fb9aac78,22a2ecf6-5f03-4da9-bc89-48319d152403,444e554d-cde3-403a-9fdf-9f82722d32bb,,1975-07-01,190149,FABRICIO JOSÉ SATIRO DE OLIVEIRA,FABRICIO OLIVEIRA,99b1944f-c6cd-4128-a4d3-15c7fb9aac78
584,2016-04-14,MG,2015-07-08,aee4edde-a602-4c8e-88b7-b9253b094800,22a2ecf6-5f03-4da9-bc89-48319d152403,709cf03c-4472-486b-bde6-abb102d78a4a,,1943-10-22,74765,SILAS BRASILEIRO,SILAS BRASILEIRO,aee4edde-a602-4c8e-88b7-b9253b094800
585,2016-02-01,MG,2015-07-08,820bb5c1-3dca-49bb-bd6a-00d85d3982fa,22a2ecf6-5f03-4da9-bc89-48319d152403,249a60bd-3951-4c54-b1dd-cf421dcdd87d,,1976-08-26,137853,WADSON NATHANIEL RIBEIRO,WADSON RIBEIRO,820bb5c1-3dca-49bb-bd6a-00d85d3982fa
586,2016-04-13,PI,2015-07-08,24485465-1f9c-4170-97ea-64525c56c789,22a2ecf6-5f03-4da9-bc89-48319d152403,92f621ec-f20e-45b9-9626-1d2d8b030918,,1974-07-31,151965,JOSÉ DE ANDRADE MAIA FILHO,MAIA FILHO,24485465-1f9c-4170-97ea-64525c56c789
587,2016-02-01,BA,2015-07-09,1a91f188-e981-448e-b733-a5f75025f061,22a2ecf6-5f03-4da9-bc89-48319d152403,b9f61f65-8f9d-4a24-b6c3-67a93461212e,,1968-12-28,160676,FERNANDO DANTAS TORRES,FERNANDO TORRES,1a91f188-e981-448e-b733-a5f75025f061
588,2016-02-01,BA,2015-07-09,2f501697-a2c1-4ea3-a318-58f18fd98d47,22a2ecf6-5f03-4da9-bc89-48319d152403,8858c062-5391-431d-995e-7f434c6f79fa,,1960-11-07,101309,DAVIDSON DE MAGALHÃES SANTOS,DAVIDSON MAGALHÃES,2f501697-a2c1-4ea3-a318-58f18fd98d47
589,2015-10-19,SP,2015-07-14,9f01ecc6-c701-42f0-af53-77a81ee1cc2d,22a2ecf6-5f03-4da9-bc89-48319d152403,666da3fe-eabc-4ab7-83f2-d2a4a8bb0ad6,,1942-04-20,73805,ROBERTO JOÃO PEREIRA FREIRE,ROBERTO FREIRE,9f01ecc6-c701-42f0-af53-77a81ee1cc2d
590,2015-10-19,SP,2015-07-14,d2fad348-cc18-4efe-b3ca-c87025d2c61d,22a2ecf6-5f03-4da9-bc89-48319d152403,20c1c953-2db9-42c7-bfac-281a9f9da362,,1973-09-16,160660,MARCELO THEODORO DE AGUIAR,MARCELO AGUIAR,d2fad348-cc18-4efe-b3ca-c87025d2c61d
591,2015-10-19,SP,2015-07-14,c9f5587f-cf1c-46c8-a038-9ec11c182c64,22a2ecf6-5f03-4da9-bc89-48319d152403,e225b7a0-ed63-4026-9d92-efe3c0436c3e,,1957-06-18,74277,ANTONIO ADOLPHO LOBBE NETO,LOBBE NETO,c9f5587f-cf1c-46c8-a038-9ec11c182c64
592,2015-10-19,SP,2015-07-14,fccb2032-ac27-4cb1-8baf-dfd5ac60cf86,22a2ecf6-5f03-4da9-bc89-48319d152403,8053d7cd-8724-4af2-b609-b27e7e1ecf97,,1946-06-13,73584,ANTONIO CARLOS DE MENDES THAME,ANTONIO CARLOS MENDES THAME,fccb2032-ac27-4cb1-8baf-dfd5ac60cf86
593,2017-02-16,CE,2015-08-06,70ad241b-5add-4830-82aa-a6cce30d038f,22a2ecf6-5f03-4da9-bc89-48319d152403,e87cf153-14ea-490e-b75d-0d1694dce269,,1929-05-17,74308,VICENTE FERREIRA DE ARRUDA COELHO,VICENTE ARRUDA,70ad241b-5add-4830-82aa-a6cce30d038f
594,2017-06-17,CE,2015-08-06,70ad241b-5add-4830-82aa-a6cce30d038f,22a2ecf6-5f03-4da9-bc89-48319d152403,2e6a5ca1-51d7-4f54-9119-b728f273cd83,,1929-05-17,74308,VICENTE FERREIRA DE ARRUDA COELHO,VICENTE ARRUDA,70ad241b-5add-4830-82aa-a6cce30d038f
595,2017-08-01,CE,2015-08-06,70ad241b-5add-4830-82aa-a6cce30d038f,22a2ecf6-5f03-4da9-bc89-48319d152403,f25e4495-9fb5-4339-ab27-5241e1875316,,1929-05-17,74308,VICENTE FERREIRA DE ARRUDA COELHO,VICENTE ARRUDA,70ad241b-5add-4830-82aa-a6cce30d038f
596,2016-01-07,MA,2015-09-09,153b2ef8-0434-42e9-a034-e4e43fc6f81a,22a2ecf6-5f03-4da9-bc89-48319d152403,e74f0dca-40d1-4266-a416-5c770bdb737a,,1966-12-11,191684,ROSANGELA APARECIDA DA SILVA BARROS,ROSÂNGELA CURADO,153b2ef8-0434-42e9-a034-e4e43fc6f81a
597,2015-09-30,SP,2015-09-23,b211f117-3a4b-4149-bfc4-571bba56900e,22a2ecf6-5f03-4da9-bc89-48319d152403,12ab475d-8bfc-4973-a72b-3516f71b9958,,1968-11-27,141563,WILLIAM BOSS WOO,WILLIAM WOO,b211f117-3a4b-4149-bfc4-571bba56900e
598,2015-10-08,SP,2015-09-30,4f718242-2146-4945-9965-55e67fa893a4,22a2ecf6-5f03-4da9-bc89-48319d152403,d35b093b-549a-4dc3-b29a-d3492819e0e1,,1966-04-18,160653,ROBERTO ALVES DE LUCENA,ROBERTO DE LUCENA,4f718242-2146-4945-9965-55e67fa893a4
599,,RS,2015-10-05,bfb77168-d97e-4973-8ef6-4f36e52c564e,22a2ecf6-5f03-4da9-bc89-48319d152403,5f0041db-2a7a-4079-b575-605cdf93b2e0,,1958-10-29,141445,GILBERTO JOSÉ SPIER VARGAS,PEPE VARGAS,bfb77168-d97e-4973-8ef6-4f36e52c564e
600,2017-01-01,SP,2015-10-05,6d8fb083-db6f-4d94-8820-ab7924396630,22a2ecf6-5f03-4da9-bc89-48319d152403,46454b69-172f-497a-9a35-2de83f7a80dc,,1949-07-30,73447,EDSON EDINHO COELHO ARAÚJO,EDINHO ARAÚJO,6d8fb083-db6f-4d94-8820-ab7924396630
601,2016-02-17,PI,2015-10-06,ecbfdca4-942a-4477-80f1-5f6935e14eea,22a2ecf6-5f03-4da9-bc89-48319d152403,5af0160e-54f6-465a-805e-cd841c63435f,,1953-02-27,191923,FLÁVIO RODRIGUES NOGUEIRA,FLAVIO NOGUEIRA,ecbfdca4-942a-4477-80f1-5f6935e14eea
602,2016-05-12,CE,2015-10-06,68055b96-ea10-46cd-847a-dae113abd13e,22a2ecf6-5f03-4da9-bc89-48319d152403,f5e13ddb-d9ce-4884-a289-f324d71b9d41,,1938-10-11,74103,FRANCISCO ARIOSTO HOLANDA,ARIOSTO HOLANDA,68055b96-ea10-46cd-847a-dae113abd13e
603,2015-10-19,RJ,2015-10-08,92d7646f-0b61-48ff-bdd0-c234456eab80,22a2ecf6-5f03-4da9-bc89-48319d152403,401a2fd7-ca69-4105-a873-69f13d6b7def,,1956-05-06,191945,JOSÉ AUGUSTO NALIN,ZÉ AUGUSTO NALIN,92d7646f-0b61-48ff-bdd0-c234456eab80
604,2015-10-19,SP,2015-10-13,b211f117-3a4b-4149-bfc4-571bba56900e,22a2ecf6-5f03-4da9-bc89-48319d152403,5e829e4a-4dd9-4808-b9d6-156f1b24d226,,1968-11-27,141563,WILLIAM BOSS WOO,WILLIAM WOO,b211f117-3a4b-4149-bfc4-571bba56900e
605,2015-10-20,RJ,2015-10-16,706fd0ee-b568-448e-84bd-bc42c668a39e,22a2ecf6-5f03-4da9-bc89-48319d152403,468337a7-6a9b-46f7-ab32-1a8ba766ad11,,1974-08-25,146829,FABIANO TAQUES HORTA,FABIANO HORTA,706fd0ee-b568-448e-84bd-bc42c668a39e
606,2015-10-21,SP,2015-10-19,7dd105df-c756-44c3-9a42-7655937beeda,22a2ecf6-5f03-4da9-bc89-48319d152403,f81765b2-88fa-417e-921c-d3be9dcd4eed,,1968-04-14,178979,ANTONIO FLORIANO PEREIRA PESARO,FLORIANO PESARO,7dd105df-c756-44c3-9a42-7655937beeda
607,2015-10-26,GO,2015-10-19,d41172e1-44e1-410b-ad9b-a39059c5f5d2,22a2ecf6-5f03-4da9-bc89-48319d152403,6f5f6fe5-0135-4dd1-b217-eed73184bcb6,,1974-07-22,160617,THIAGO MELLO PEIXOTO DA SILVEIRA,THIAGO PEIXOTO,d41172e1-44e1-410b-ad9b-a39059c5f5d2
608,2016-03-11,GO,2015-10-19,d41172e1-44e1-410b-ad9b-a39059c5f5d2,22a2ecf6-5f03-4da9-bc89-48319d152403,ba18eb00-20ee-48f1-83ce-583442c85983,,1974-07-22,160617,THIAGO MELLO PEIXOTO DA SILVEIRA,THIAGO PEIXOTO,d41172e1-44e1-410b-ad9b-a39059c5f5d2
609,2015-10-21,SP,2015-10-19,2fdff796-f474-47d6-93af-97f28bc47c3b,22a2ecf6-5f03-4da9-bc89-48319d152403,823e0245-d975-418b-9e1d-18eebf63e071,,1974-05-10,88950,RODRIGO GARCIA,RODRIGO GARCIA,2fdff796-f474-47d6-93af-97f28bc47c3b
610,2015-10-21,SP,2015-10-19,4f718242-2146-4945-9965-55e67fa893a4,22a2ecf6-5f03-4da9-bc89-48319d152403,8e64cce6-f6d8-4771-880b-aab4e36357e0,,1966-04-18,160653,ROBERTO ALVES DE LUCENA,ROBERTO DE LUCENA,4f718242-2146-4945-9965-55e67fa893a4
611,2015-10-21,RJ,2015-10-19,75fd6638-b0a9-4086-89ec-fe248676f3d4,22a2ecf6-5f03-4da9-bc89-48319d152403,f9234abc-3233-49e0-b244-416eca78d022,,1991-05-07,178942,MARCO ANTONIO NEVES CABRAL,MARCO ANTÔNIO CABRAL,75fd6638-b0a9-4086-89ec-fe248676f3d4
612,2015-10-21,SP,2015-10-19,fbd253f5-d926-4af8-ad55-125ca1d1ba31,22a2ecf6-5f03-4da9-bc89-48319d152403,6b2fa544-7025-44a0-8fc2-86699932ae94,,1964-05-16,141385,ANTONIO DUARTE NOGUEIRA JÚNIOR,DUARTE NOGUEIRA,fbd253f5-d926-4af8-ad55-125ca1d1ba31
613,2015-10-21,SP,2015-10-19,882eccc7-1b37-4b79-a865-c66fc77eae5e,22a2ecf6-5f03-4da9-bc89-48319d152403,7c8dcf84-361a-410e-ab9d-cd12ff8b20f7,,1955-05-08,141391,ARNALDO CALIL PEREIRA JARDIM,ARNALDO JARDIM,882eccc7-1b37-4b79-a865-c66fc77eae5e
614,2016-05-04,RJ,2015-10-20,5e385bcb-94be-4940-8335-f09cfe920808,22a2ecf6-5f03-4da9-bc89-48319d152403,f8e414c5-061a-444e-878b-7b1028dbc701,,1956-04-11,189593,WADIH NEMER DAMOUS FILHO,WADIH DAMOUS,5e385bcb-94be-4940-8335-f09cfe920808
615,2016-04-14,SP,2015-10-21,d2fad348-cc18-4efe-b3ca-c87025d2c61d,22a2ecf6-5f03-4da9-bc89-48319d152403,c740fa4c-59f2-4a8d-b05b-b66129a84ed3,,1973-09-16,160660,MARCELO THEODORO DE AGUIAR,MARCELO AGUIAR,d2fad348-cc18-4efe-b3ca-c87025d2c61d
616,2016-04-14,SP,2015-10-21,c9f5587f-cf1c-46c8-a038-9ec11c182c64,22a2ecf6-5f03-4da9-bc89-48319d152403,b3275154-c95c-48d3-bbbf-81a05ab46b83,,1957-06-18,74277,ANTONIO ADOLPHO LOBBE NETO,LOBBE NETO,c9f5587f-cf1c-46c8-a038-9ec11c182c64
617,2016-04-14,SP,2015-10-21,fccb2032-ac27-4cb1-8baf-dfd5ac60cf86,22a2ecf6-5f03-4da9-bc89-48319d152403,c9a1b021-3511-461b-9321-305b8ddf4564,,1946-06-13,73584,ANTONIO CARLOS DE MENDES THAME,ANTONIO CARLOS MENDES THAME,fccb2032-ac27-4cb1-8baf-dfd5ac60cf86
618,2015-12-09,RJ,2015-10-22,92d7646f-0b61-48ff-bdd0-c234456eab80,22a2ecf6-5f03-4da9-bc89-48319d152403,5ac67159-4146-4809-85f8-ad2ff431ec37,,1956-05-06,191945,JOSÉ AUGUSTO NALIN,ZÉ AUGUSTO NALIN,92d7646f-0b61-48ff-bdd0-c234456eab80
619,2016-04-05,SP,2015-10-22,b211f117-3a4b-4149-bfc4-571bba56900e,22a2ecf6-5f03-4da9-bc89-48319d152403,8e70ea26-7625-4e7a-80e1-2acac9c15c23,,1968-11-27,141563,WILLIAM BOSS WOO,WILLIAM WOO,b211f117-3a4b-4149-bfc4-571bba56900e
620,2016-04-04,SP,2015-10-22,9f01ecc6-c701-42f0-af53-77a81ee1cc2d,22a2ecf6-5f03-4da9-bc89-48319d152403,8a138bfd-df3c-4e87-93fb-9342edfb9254,,1942-04-20,73805,ROBERTO JOÃO PEREIRA FREIRE,ROBERTO FREIRE,9f01ecc6-c701-42f0-af53-77a81ee1cc2d
621,2016-04-08,GO,2015-10-26,a4c28b5a-8387-4e77-8dee-a40e3655883b,22a2ecf6-5f03-4da9-bc89-48319d152403,3b6a06d5-2482-4972-b1de-997c494e3f40,,1959-04-28,74372,JOÃO SANDES JÚNIOR,SANDES JÚNIOR,a4c28b5a-8387-4e77-8dee-a40e3655883b
622,2016-04-14,RJ,2015-10-27,b22efa3d-d381-4c89-a6e3-bf92f057be3b,22a2ecf6-5f03-4da9-bc89-48319d152403,7e370dc8-ec30-45f5-84cd-b9d07ae4f9e7,,1963-05-01,74856,MARIA LAURA MONTEZA DE SOUZA CARNEIRO,LAURA CARNEIRO,b22efa3d-d381-4c89-a6e3-bf92f057be3b
623,2016-04-05,SC,2015-10-28,05aae140-c7f5-4c84-aa55-fac7d5d6911e,22a2ecf6-5f03-4da9-bc89-48319d152403,01086a5e-12a4-45d1-8088-619c700062bb,,1969-08-28,192120,ANGELA ALBINO,ANGELA ALBINO,05aae140-c7f5-4c84-aa55-fac7d5d6911e
624,,SC,2015-11-04,ff3be8dc-c759-4227-b264-6072197fd76b,22a2ecf6-5f03-4da9-bc89-48319d152403,b5858164-4c00-4e0c-a9c1-a2edcbb478a1,,1955-11-05,74388,JORGE CATARINO LEONARDELI BOEIRA,JORGE BOEIRA,ff3be8dc-c759-4227-b264-6072197fd76b
625,2016-04-15,CE,2015-11-17,d99451ad-aed9-4e5b-9cab-56bee07df1ef,22a2ecf6-5f03-4da9-bc89-48319d152403,b5cb4afe-5fbf-4aab-9671-4c0633bead3b,,1968-02-08,141517,PAULO HENRIQUE ELLERY LUSTOSA DA COSTA,PAULO HENRIQUE LUSTOSA,d99451ad-aed9-4e5b-9cab-56bee07df1ef
