cam:dataFim;cam:dataInicio;cam:sigla;org:member;org:post;org:postIn;org:role;slp:resource_uri
;;PSC;22390617-8e76-40de-b1e9-e8ae25038ff6;65957dd8-5248-4ff9-bf51-274a6e81bbad;7b212c9e-df61-11e7-a12b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ee8edc6f-20af-423c-b453-2984c0228877
;;PSL;22390617-8e76-40de-b1e9-e8ae25038ff6;9724df59-f3a1-4258-8ac9-2d49d0598b7f;7b213086-df61-11e7-aa5b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c239837a-7132-45f8-b4f7-34670e57af4b
;;PSD;e8b3467d-ab12-4846-8338-e25fd8bc2da6;b5a0d75d-ac5b-432f-80bf-407abc4001b6;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;868a9f00-0378-4db2-b4d3-1df556f1b551
;;PSOL;434624d9-87a5-428c-880a-be1058b936cf;caedb4c6-141b-4ac9-9bf0-e4cd0984d772;7b2132de-df61-11e7-8882-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;9bb41396-99e6-48c2-aa05-451ac5b2f604
;;PP;0d3e39a0-3462-4f3b-979e-469bc2e49b95;e8a595fd-6e41-40b3-9d3c-a11bcbe4031c;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6827a1e0-61e9-4d8b-af26-205fc58965ff
;;PSOL;ba67cbc5-ed65-4d37-9024-bd6a45183a5b;915d2887-94ca-4375-b4e8-5f1941161e82;7b2132de-df61-11e7-8882-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6e5e028d-9a13-439a-aeb5-fa5e59eb1c53
;;PSDB;fc293d61-e1c1-4bde-8c12-15693de65c43;117a6c67-a2c1-469c-9113-b7f4b7f73efe;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7566c5a2-252e-4609-86fe-562d7aed9cfd
;;PSC;79864b9a-c1cc-4244-8c61-a2fc28504ce2;7542b1be-edd1-4e38-9952-bb0373d43021;7b212c9e-df61-11e7-a12b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;28a4a64f-2f29-4b9b-a833-73cb82edbaa6
;;PSDB;0259d6a1-5608-4c59-a585-0a3cfeb5e315;54d5c6f3-2275-456e-af4b-ba018c00c2f2;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d22393c5-0b81-4598-8f29-2defa978fd84
;;PSD;8634cd1d-5eb2-4ce1-b32e-d869ced1ef65;870f1411-d7cb-4b98-8142-376b34145f81;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d09914ff-beb2-4af9-aa39-706cd0ccf14e
;;PSD;4c90f154-beb4-46fd-b262-2165850899e1;d998fd10-1e7b-4f90-9da7-e413f7cf38d4;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;12b84933-4da3-49db-ab32-5db51815f4da
;;PMN;1a856047-8ea5-4cf1-8233-ca0313b198c8;85fb3e6b-446a-47e6-8fc8-28b3966672a1;7b210e1c-df61-11e7-b99b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;397a169a-c56a-45ed-9207-aab7a076a109
;;PSB;1a856047-8ea5-4cf1-8233-ca0313b198c8;81c6d2c6-d94c-4506-8560-e02a635cddea;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;23041232-07b7-4780-84ff-0a193074d783
;;PP;506bd908-b60f-4864-9d64-58110734fd45;fa991b59-c056-4040-89d5-82cfbe6e688c;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;3402c35d-7aa2-4d56-b6e6-42dad1e0e807
;;PSD;d8cb3a2a-6e4e-49bd-9102-bf7119051ec3;02856f6e-e33e-4a43-b105-30a311982372;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;90d37824-1c9f-477b-93a7-e5a699789d19
;;PMDB;5322b1a0-439a-42c2-a5ea-6c6f70395081;cb478bbf-e30d-4f82-96c3-e54a96c87a37;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;a3056781-55d2-40e5-823f-a7917ced9363
;;PSB;eda1c76c-08cf-4f4e-a0f9-fb53354784d4;60a287d3-2d72-47c8-bc4b-1516875316c7;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d9e35bdf-b920-4ea0-ade0-6c665dc0b91a
;;DEM;eda1c76c-08cf-4f4e-a0f9-fb53354784d4;5c25bdfe-8d57-41c4-9943-71e725615e71;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;aade71f7-c754-4c90-b914-99649ac03c47
;;PROS;3bd8d03c-be1a-47e1-988b-47828c522022;1b358e40-44d9-442c-8722-3e057de132e9;7b20e63a-df61-11e7-b49c-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1f43aa23-161e-4f85-be02-1fd2b6c6cf6e
;;PSB;3bd8d03c-be1a-47e1-988b-47828c522022;205c5dcf-c826-4c9e-a2db-39f8fd235101;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;bab5aeea-9545-4f86-b486-79d600506a97
;;S.PART.;3bd8d03c-be1a-47e1-988b-47828c522022;e0978c9d-d512-4db7-9e5c-491ea7e9f273;7b214aa8-df61-11e7-a515-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;238a0c8b-7121-4593-9ca0-d27950f7a838
;;PSD;f4a5921c-9f7b-4176-a94a-96996b979c9a;dad09385-fabe-4eae-bfe5-dd171c0e10d5;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1f34c309-411a-412a-aa54-8380a37bb76d
;;PMDB;2eeaf9c2-537e-4b3b-a18e-e83180c26ce8;0ef8b804-7dd1-4cdd-89a2-03e3434b6318;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;54470d67-036b-471f-9eb2-36f6a00fd6fa
;;PMDB;893e009e-a971-403f-86a7-ac5dcf197f9d;c27b055e-fe98-456d-a5d9-444ba58faf5c;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;33664858-181b-495a-b84d-679f7f239e0d
;;PPS;70825e89-8f53-4af7-a7a9-caf435526fdc;5e4c73e4-fcbe-446a-923e-2f0843888731;7b21193e-df61-11e7-8869-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;631cd312-78c2-4985-bfa7-ae01d51cd747
;;PDT;70825e89-8f53-4af7-a7a9-caf435526fdc;ff480561-2694-43b3-87f4-2784bc96f3b4;7b210070-df61-11e7-97e9-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7f31b403-1dd2-42eb-9b0a-72cd4389e5e6
;;PSB;74f99559-defd-4519-8678-65114e534908;50327ca3-ce76-4ea0-91d5-593a176ebbf6;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7fe6a88e-559e-40a8-9113-abd01cdf7484
;;PT;e48da2c7-36c4-430b-912b-71fa3c909cfe;a3c75a6f-0ec2-49eb-be56-70dc53065d1c;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;eb6ba8ce-6e26-42c4-b503-d061a064dba3
;;PP;f185b176-4efb-4fa5-966f-22c116a435df;84e59c6b-2d89-4d2f-acf9-943726016682;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;72d6e5ab-4a21-40d9-9da5-dde6100b5a13
;;DEM;4a14500f-eff5-45db-a05b-c4ce768b5be7;74b17cf4-3ebe-4a62-bdc4-03c80062a250;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;a638efc1-97e1-40fd-bc14-494c0d23cc6f
;;PSD;2e12915f-6c39-49bb-8d7e-e3d2ca618e2d;63028f2f-7c65-4194-a965-a3bd8d5c72e8;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ddbee037-0200-4533-82bd-9f81514113ce
;;PT;a9c4ae04-0d34-4cac-955f-71662ccf509a;ab3a2ef1-d3fb-4fa4-8380-31132c6852f3;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;e9307836-806d-46ee-b2be-3b7835b3aaca
;;PSB;b5a06a77-ee25-4f9b-a99a-1be347b47553;06059934-2d1f-4af6-898b-d3ec1f307bc2;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;06d6f4ef-1f1d-4d64-8a4e-7add243dd508
;;PT;f9325c76-87ec-4f27-9a53-fe4f13a31267;1ba0d4c3-3a33-4402-bf2a-13ee99edef27;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;4852f60b-072e-438f-a4dd-497dab951836
;;PCdoB;f9325c76-87ec-4f27-9a53-fe4f13a31267;5fc99ba4-e83b-4716-bb4a-1507c2a381a9;7b20f90c-df61-11e7-a941-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6fb451a0-2c4a-4b7d-8876-61cc81f2363d
;;PSDB;24689a93-609f-48d6-822b-59b47c171844;34db7364-7a6a-45e1-9eeb-a938723466ef;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;5dce8eab-3087-4f5b-8c1b-7907640e10c2
;;PSDB;b09be9bc-b9d5-4657-855d-4b0352f1b507;549eba66-e555-4ff6-b9b6-69ad6e342a07;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;4b6f4c60-a7d6-4614-ba1d-8c82721199dc
;;PROS;fc8be6cd-4392-4c71-ae68-157f0b77216f;ef443476-775b-479e-8bbb-518401c7d92e;7b20e63a-df61-11e7-b49c-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b932dd77-f8e2-4c6b-87dc-b399e984c1af
;;PHS;fc8be6cd-4392-4c71-ae68-157f0b77216f;10bca0a5-5ab9-4a40-bebd-29b34833aabd;7b2107c8-df61-11e7-a617-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;fb02644b-41a1-41dc-8ec5-5960e3c02c2c
;;AVANTE;fc8be6cd-4392-4c71-ae68-157f0b77216f;35fd3bbe-79e0-4ff7-891c-99d4c83bdcc3;7b21444a-df61-11e7-a137-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b01f1502-8566-40f3-8cf9-7d8c871bbe8f
;;PMDB;4e884a18-1409-4e50-b0f5-a90e9e441053;ace2e49a-150c-4045-9380-838ceec14f44;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;57106640-762d-4038-a90c-9421cab8136e
;;PR;c8007469-7783-447b-8c91-afd1f2a80798;b1ac134f-4cde-46bb-bb09-efc81e0ade90;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;2961feb9-5c2a-45b7-a9e2-0008472c5e8a
;;PSC;4660cf2c-9286-4687-83bf-cff70b3a6c4c;99891eb3-2d80-4c38-9162-e0af5e9a198a;7b212c9e-df61-11e7-a12b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;171386ac-dc02-4f96-983d-1ae82b7ab0a2
;;PR;9027259f-e3b5-4f0b-9a08-79bfda5828e5;9e8bde24-fdd7-4b07-82b1-d807611ae390;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b9437b43-05fe-4817-bdb6-90d715dbc6af
;;PSDB;9c277169-9b8b-4b2a-b9b6-7843b9f9da5e;18d39422-44aa-4653-968e-95d8b8e06790;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;16c1929e-bd88-4dfa-bf93-549305b81445
;;PT;de2725ff-e1e7-4c64-8066-86e11e9fe9f7;5369142f-17ef-487b-9177-c41d82089c0e;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c7890159-aafa-4b1e-857d-528a5b4b16fc
;;PMDB;0d211f58-61f3-4ba6-855f-71477b0c450a;6598cc83-e9f9-4374-b60f-ebe2d06a9fd3;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;579004ed-3092-4890-b83f-a72047c2a1f2
;;PSDB;0d211f58-61f3-4ba6-855f-71477b0c450a;4bf46c9b-6bee-4caa-a01b-7859a4144e74;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d11feaf6-a8dd-460e-96d1-8fca01ea7e0a
;;PDT;9ac1a3b0-78d2-439a-950c-b8ae3cef8a9e;fead85eb-b727-4c99-ae73-ebdfb33ea65b;7b210070-df61-11e7-97e9-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;2da7bdfc-8232-463d-86ba-0259b4a554fe
;;S.PART.;9ac1a3b0-78d2-439a-950c-b8ae3cef8a9e;e3542e76-f1ae-4b42-bb29-0fdb1d53394e;7b214aa8-df61-11e7-a515-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1dfa3688-f0d9-4068-8a9b-7e14f4abab9c
;;PR;9ac1a3b0-78d2-439a-950c-b8ae3cef8a9e;cded040f-920f-4d45-b1c7-707e616a8ca3;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c200c61d-c90e-4436-a061-4d2247181d12
;;PRB;693cc36c-5c9b-42c2-bfae-e76858232c57;ad6c43b5-fcbc-4621-87ed-5db2efadaa54;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;37166081-b90a-4006-baca-5cde17bdc6de
;;PROS;693cc36c-5c9b-42c2-bfae-e76858232c57;77df7ccf-cf3d-4ddb-bc4a-201c038e2369;7b20e63a-df61-11e7-b49c-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;5d48932a-b94b-4a7c-879d-5fc7af6d293c
;;PSB;693cc36c-5c9b-42c2-bfae-e76858232c57;3febd017-df90-42b0-abed-ad56f455f736;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;0a9f25eb-7d32-4c40-8f18-2ccc2aefc798
;;SD;6b0d5938-41f1-4c69-ad1e-f0642b5c728b;b15daf4e-6fb0-48bc-8790-627881e0c1a2;7b20e8d8-df61-11e7-8928-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;092ec5e9-86ee-49a5-b32e-ad4b7e8e2d7e
;;PSB;91894fa3-82f1-432b-a3a9-4de4da2385fb;06d3aee2-c52a-4c3c-8c20-5b9dbc752879;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;40c16906-91e8-4311-93a7-f43179d08b47
;;PSC;91894fa3-82f1-432b-a3a9-4de4da2385fb;f4ea2a0b-9485-41b5-afe6-c18cd1765c87;7b212c9e-df61-11e7-a12b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7b5f44e0-5666-41b0-9565-f8459811584a
;;PSD;1a91f188-e981-448e-b733-a5f75025f061;8b289ddd-2a5a-4c31-8c90-4f1779308e4b;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;4b07c680-291c-40d5-a370-e99ca9f15f89
;;PMDB;18c7a3d5-b539-41d9-9187-77f159e23293;d0ecf526-b975-41aa-b0b9-ca7a5774d6cf;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;2d45eeb7-e755-4bc1-8a83-370f4e677708
;;PR;2c875c02-f6be-4159-af40-d348c47550e3;0448ef1a-252e-4dac-80c0-4733c970f64b;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;e30422e7-729a-45d3-a889-74860cb52020
;;DEM;2c875c02-f6be-4159-af40-d348c47550e3;68ae78bc-d1b4-4c1b-a0ca-6d97446363ed;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d8fcf21d-59fa-4f9c-86a5-f3b87cb60958
;;PP;e8b3ad0f-a9f5-4d11-990f-4a8b6ff397d9;c9f30da5-136d-42d1-9436-8d8ca968bbba;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;5d99f0fd-538a-4543-98a9-d9bae6abf668
;;PMDB;9838c4d2-623c-45a9-970c-71a881c07e16;45f32880-7bba-4017-99bf-754bad0cd385;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;96687729-d389-4974-8f35-4e9004201681
;;PTdoB;90ee0f31-5e30-416a-b524-2105e92fe1d2;98f22315-ebd6-4292-9918-1c4a34c36ad6;7b213c18-df61-11e7-9e2c-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c7b84521-4bdc-4c3a-b290-ae409e075da7
;;PMB;90ee0f31-5e30-416a-b524-2105e92fe1d2;ae4b7768-bfa5-4d7d-a87f-e63d007a9386;7b213f54-df61-11e7-9eec-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;2fa18c2b-3f78-4f29-81b1-1e5177087056
;;PTdoB;90ee0f31-5e30-416a-b524-2105e92fe1d2;0f065db3-c047-49ba-b0e1-58a32476a8ab;7b213c18-df61-11e7-9e2c-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;760bb25f-3ae3-4d61-a70a-dd81ec215158
;;PP;90ee0f31-5e30-416a-b524-2105e92fe1d2;58e4ca3f-daa6-4db0-8408-4a36c974df2b;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;bc51e044-666a-4bc2-8636-e0b5aa6a43fd
;;PSB;4741ed10-4393-4967-8922-77c90bdcec88;68f14a84-a0a1-44df-b976-06b04d7ac0e6;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;9f293d11-2258-48fb-ad2c-18d17d777938
;;S.PART.;4741ed10-4393-4967-8922-77c90bdcec88;f0f6d60c-a91e-4adf-bc96-39102367fc7a;7b214aa8-df61-11e7-a515-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ffecb13c-366b-47ed-8579-3dee4986cbe5
;;PMDB;6c23d519-8090-411e-8aa2-605b21cf54f5;58b3f22b-f3e6-4d8c-8d7b-c0197be6023a;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f99c2bf6-82ab-4529-94fb-2b6e7d582914
;;PSD;6c23d519-8090-411e-8aa2-605b21cf54f5;12152e4d-be28-47d6-ab7d-4e42bb31063d;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b63d1f02-cbb1-496b-8d30-0ce858307181
;;DEM;3f8c9516-7cae-42b7-9b1e-3b2f495b3f37;da76deed-59a0-4d71-9376-163a1ef0ca82;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;69fbad2a-a61a-4c5a-a297-5a6a93076e67
;;PT;88c627b9-416b-4274-b918-0df57e525694;4a412ca4-7539-4bcf-938e-636e09777df8;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;18713278-7b1a-4128-85a0-7b098f1b357a
;;PDT;48ced01a-b618-4314-8231-acf12757148c;d58dda73-08ef-4acd-b006-f7f6516bf712;7b210070-df61-11e7-97e9-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;80da797a-a14a-4448-b283-aa831ca2d9f6
;;PSD;dc1d858b-f31c-4fd2-bdc7-4edb537eee14;4fddc0a6-75b1-4a40-9419-603cbb790ad2;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;5837ddc7-6f32-4fa8-abd1-2afc931bf757
;;PROS;dc1d858b-f31c-4fd2-bdc7-4edb537eee14;a335d43f-cda8-42d2-846d-f11f1b8a9a27;7b20e63a-df61-11e7-b49c-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;9aabf5ad-372d-45bf-85f9-4d788fb520d9
;;PSB;4b1e3baa-2862-4408-93be-fb932e55c0fe;c22ddd3f-04fa-4aac-a0fc-7f8ed91ec42c;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f31a5dc8-29d1-4b35-8292-d245a7c7fb84
;;PSDB;60ca1f38-b961-4c81-b00f-d76d5aed1a7e;e24bf028-4fd7-40dc-9937-211c5acbabfb;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ebd29198-c0f4-4b8b-a9e2-4790bf6cebaa
;;PDT;edf32f6c-c39c-4331-8ba6-51d49a59b801;e6e81ff0-1776-400e-82dd-50bc00a11f04;7b210070-df61-11e7-97e9-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;341a7a56-32d1-43d7-bc40-18ceb98767c8
;;PV;2d752cc2-d443-4768-b752-33678868fa17;e9cd64b1-e166-4444-b59e-6c4219a7627d;7b2148e6-df61-11e7-b174-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;772bfc4d-c287-4569-afeb-471123e66aa8
;;PMB;2d752cc2-d443-4768-b752-33678868fa17;3e3e9ce7-587f-44eb-97b5-0ac28cfe5476;7b213f54-df61-11e7-9eec-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;2cd51029-138f-4614-86d8-7adda95f1b12
;;PMDB;2d752cc2-d443-4768-b752-33678868fa17;0a8ec629-3554-47f5-ba91-04aef08b8b28;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d297f504-3057-41cf-b82e-9305ece29bf9
;;PMDB;f23c1d52-1aa8-4099-98f9-bb9d6465561f;4495425e-8875-4b20-b667-4b65458efe35;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;5e48010d-da98-49dd-8cc5-925f3688e3c8
;;SD;f84ecb6c-e92c-4882-9843-003051be682e;fcc387a2-b2a2-423c-ad10-e7e60f0f3952;7b20e8d8-df61-11e7-8928-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;8e556479-87f2-4523-8bb6-3bef905fae76
;;PMB;f84ecb6c-e92c-4882-9843-003051be682e;91e26c0b-8cd4-4b52-87c5-721809b4469d;7b213f54-df61-11e7-9eec-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;2f4641d8-683b-400b-8e07-0c25995d3736
;;PTN;f84ecb6c-e92c-4882-9843-003051be682e;8d4a7e19-117b-424f-9550-2fbbfe790d9d;7b214546-df61-11e7-b9be-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f4ce1a1a-d97e-4f30-9d0e-65793d17773d
;;PODE;f84ecb6c-e92c-4882-9843-003051be682e;d6145d54-3dc5-4512-8cc9-5efb5593bf73;7b214350-df61-11e7-b1a0-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ef33b09f-6984-4c00-ac41-ed890f67874a
;;PSB;94d0868b-83d0-4d6b-83ad-6f0b829b5f5e;0e1cc325-cba7-4477-9a40-9d927dfa16c0;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b0393423-d455-42c7-94ec-ca3dd07eacf3
;;S.PART.;94d0868b-83d0-4d6b-83ad-6f0b829b5f5e;154bddfe-edca-4897-87cb-1a5828b6f1f9;7b214aa8-df61-11e7-a515-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;2af2e7a3-748e-4266-b0a7-c1202df1249d
;;DEM;94d0868b-83d0-4d6b-83ad-6f0b829b5f5e;1c7ac629-25d3-422c-b282-d07da1c8c8b6;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;aedc218a-09bd-43a6-8e3c-dc627851253d
;;PT;706fd0ee-b568-448e-84bd-bc42c668a39e;8503e732-31a3-45f3-aa61-b5281286c833;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c4b31393-3d0a-4a38-8714-5b14ed7951eb
;;SD;cd17c3fd-0140-461d-b5ee-efd2affd5b5f;ca40a157-386b-4272-b103-66d52e9074aa;7b20e8d8-df61-11e7-8928-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f0195c1f-2eb4-4072-9613-2be7e8702ad7
;;PSD;cd17c3fd-0140-461d-b5ee-efd2affd5b5f;7e66507f-01ed-4c70-8ab2-6864111fde76;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;2cf6b006-a68a-4a00-ac6b-104680e9bf6d
;;PSD;70a94318-a254-4d66-9585-f539f30f75fb;1985a6b3-4edd-4369-99f7-73e3a48649ca;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b4f046d1-7723-41f2-8bc6-4dae4dac77aa
;;PP;76563ffb-1923-4029-92e2-36fefbfd0663;c3890d63-15dd-46e1-8797-53fea52a3109;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;aaa31230-6d7b-47f4-bdd4-11b81face047
;;PSD;b050ba0b-d604-4203-b521-2d01191979df;979eae7c-d478-4a29-8e98-0414be575dd4;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;3fb2a9f2-465f-4862-b71e-3a391ade7d63
